"Gene_ID","Gene_Symbol","logFC_24455","SE_24455","p_24455","padj_24455","logFC_63183","SE_63183","p_63183","padj_63183","meta_log2FC","meta_SE","meta_pvalue","meta_padj","ci_lower","ci_upper","tau2","I2","Q","Q_pvalue"
440,"ASNS",1.26957629096899,0.377344603824748,0.00076682210762666,0.00630549227385758,1.70428709738508,0.806775322907214,0.0346463231290551,0.199053043990344,1.26957629096899,0.377344603824748,0.000766822107626631,0.00625094466573753,0.529994457711949,2.00915812422603,0,0,0,1
488,"ATP2A2",1.02542294626102,0.24326903342634,2.49578220886946e-05,0.00035642159245082,0.302089060960598,0.765919557926313,0.693275732695983,0.925564247928939,1.02542294626102,0.24326903342634,2.49578220886973e-05,0.000352731986605771,0.548624402191523,1.50222149033052,0,0,0,1
489,"ATP2A3",1.54135246920483,0.449437604734531,0.00060466367608132,0.00516946483709503,0.492418237643738,0.867648334092962,0.570352758058992,0.876763690423361,1.54135246920483,0.449437604734531,0.000604663676081317,0.00512656858649111,0.660470950627201,2.42223398778246,0,0,0,1
493,"ATP2B4",0.811564379036912,0.23501978939584,0.00055403017488239,0.00481539589619126,1.12343054042407,0.739930884733106,0.128941008690841,0.460064373993997,0.811564379036912,0.23501978939584,0.000554030174882397,0.00477620770328604,0.350934056166877,1.27219470190695,0,0,0,1
558,"AXL",1.53179706416983,0.278524179791492,3.80456307358949e-08,1.2236696146404e-06,3.39856446111246,0.775875346635248,1.18517653833536e-05,0.00034483287510351,1.53179706416983,0.278524179791492,3.8045630735896e-08,1.20500341334495e-06,0.985899702954947,2.07769442538471,0,0,0,1
567,"B2M",1.36827641557887,0.247647359981611,3.29298096267477e-08,1.09161523506639e-06,1.18889606147828,0.723910423918786,0.100522704661838,0.399272670065654,1.36827641557887,0.247647359981611,3.2929809626747e-08,1.07504267118022e-06,0.882896509148487,1.85365632200925,0,0,0,1
581,"BAX",1.38856255842006,0.435272177613239,0.00142222684661583,0.0104043929866502,1.78008212237684,0.736061984242955,0.0155895223574131,0.111508666320054,1.38856255842006,0.435272177613239,0.00142222684661587,0.0103096153617859,0.53544476682579,2.24168035001433,0,0,0,1
595,"CCND1",2.29544123945939,0.313659388240394,2.51205099075401e-13,2.36132793130877e-11,1.14587461204311,0.745177413734085,0.124116960242087,0.449454653564635,2.29544123945939,0.313659388240394,2.51205099075411e-13,2.31986188413272e-11,1.68068013509535,2.91020234382343,0,0,0,1
636,"BICD1",1.18291602064614,0.316560938981069,0.00018639787330777,0.00195127720310897,2.37484403203895,0.882673954073754,0.00713426710927845,0.0637847262111698,1.18291602064614,0.316560938981069,0.000186397873307763,0.00193174675311958,0.562467981331063,1.80336405996122,0,0,0,1
639,"PRDM1",1.7153821421135,0.338963671058453,4.17793129856059e-07,1.02756145414777e-05,1.31178614579106,0.983198714995861,0.182137513026862,0.55546393301138,1.7153821421135,0.338963671058453,4.17793129856029e-07,1.0149738324052e-05,1.05102555477145,2.37973872945555,0,0,0,1
649,"BMP1",0.894032295432606,0.322909589558091,0.005628443508658,0.0314642601681558,2.00531042423781,0.807015799241072,0.0129607289083067,0.0984774558636517,0.894032295432606,0.322909589558091,0.00562844350865795,0.0312040722973829,0.261141129636137,1.52692346122908,0,0,0,1
675,"BRCA2",1.32500340144946,0.346976819055906,0.00013415205699379,0.00148117685453164,0.0577853610475009,1.93233530855301,0.976143283088572,0.99578478258324,1.32500340144946,0.346976819055906,0.000134152056993791,0.00146696851942197,0.644941332629613,2.00506547026931,0,0,0,1
712,"C1QA",1.70428081700694,0.434843375146358,8.88072167860506e-05,0.00105016834223221,3.57638994997753,0.723583277836594,7.70835839501533e-07,3.10539371014572e-05,1.70428081700694,0.434843375146358,8.88072167860493e-05,0.00103888544017236,0.852003462804239,2.55655817120964,0,0,0,1
