"Gene_ID","Gene_Symbol","logFC_24455","SE_24455","p_24455","padj_24455","logFC_63183","SE_63183","p_63183","padj_63183","meta_log2FC","meta_SE","meta_pvalue","meta_padj","ci_lower","ci_upper","tau2","I2","Q","Q_pvalue"
445,"ASS1",-3.96594170943976,0.579453854883392,7.68639775858921e-12,5.3547270476588e-10,-3.59936501395415,0.709797991309461,3.95791133195691e-07,1.71841025938513e-05,-3.96594170943976,0.579453854883392,7.68639775858959e-12,5.26069548117073e-10,-5.10165039571411,-2.83023302316541,0,0,0,1
476,"ATP1A1",-1.74483506821675,0.231525615627195,4.8367654201116e-14,5.02877035042512e-12,-2.54726752812381,0.827427334668386,0.00208018124190814,0.025614810751755,-1.74483506821675,0.231525615627195,4.83676542011245e-14,4.94046273934668e-12,-2.19861693634452,-1.29105320008898,0,0,0,1
498,"ATP5F1A",-0.799193918427063,0.207145152436828,0.00011425563685121,0.00129804996700832,-2.60836123997692,0.742783626787507,0.00044541276232912,0.00736160994464865,-0.799193918427063,0.207145152436828,0.000114255636851217,0.00128482798304,-1.2051909567753,-0.393196880078821,0,0,0,1
501,"ALDH7A1",-1.23195746189165,0.275642956728193,7.8440875754532e-06,0.0001324136013352,-1.41365795519132,0.717826121671019,0.0489117809756925,0.253310425640182,-1.23195746189165,0.275642956728193,7.8440875754534e-06,0.00013089335740079,-1.77220772967104,-0.691707194112259,0,0,0,1
523,"ATP6V1A",-0.959469854919621,0.253654862582999,0.00015521107489809,0.00166806326695494,-1.39107548550284,0.721368862940569,0.0538074989985,0.27047386794117,-0.959469854919621,0.253654862582999,0.000155211074898091,0.00165170554289737,-1.45662425008576,-0.462315459753486,0,0,0,1
525,"ATP6V1B1",-4.6327095437626,0.476978804558121,2.66423475439521e-22,9.622094149821e-20,-7.41814922486778,0.836674269139238,7.56618952057113e-19,2.69791000372876e-16,-4.6327095437626,0.476978804558121,2.66423475439534e-22,9.45312557724011e-20,-5.56757082208548,-3.69784826543971,0,0,0,1
526,"ATP6V1B2",-0.903052043545136,0.294784601036302,0.00218815258995994,0.0147351354978461,-1.81521088114057,0.718675249872171,0.0115443892734739,0.0912605753934662,-0.903052043545136,0.294784601036302,0.00218815258995995,0.0146126108818375,-1.4808192447733,-0.325284842316976,0,0,0,1
528,"ATP6V1C1",-0.598838720242919,0.205744323353998,0.00360739478359738,0.0220328820694662,-1.80886726155242,0.742837430996654,0.0148885701612434,0.10804201464458,-0.598838720242919,0.205744323353998,0.0036073947835973,0.0218600017380865,-1.00209018404032,-0.19558725644552,0,0,0,1
549,"AUH",-1.29326441142938,0.327857648258504,7.99362100273066e-05,0.00095811750778581,-2.67690967149576,0.804751436678374,0.00087981663516702,0.0129682031563449,-1.29326441142938,0.327857648258504,7.99362100273079e-05,0.000947915496744233,-1.93585359407205,-0.650675228786711,0,0,0,1
563,"AZGP1",-4.0868165780179,0.78402513955674,1.86202990713172e-07,5.11089968909515e-06,-2.14214101844695,0.853159018297157,0.0120446181651339,0.0941052474729502,-4.0868165780179,0.78402513955674,1.86202990713177e-07,5.03121227211575e-06,-5.6234776145231,-2.5501555415127,0,0,0,1
573,"BAG1",-1.19248645979508,0.363801368404737,0.00104600817163968,0.00815347699171511,-2.13198193739652,0.837332273613581,0.0108915255798595,0.0874609857177121,-1.19248645979508,0.363801368404737,0.00104600817163972,0.00808370283144253,-1.90552403939475,-0.479448880195408,0,0,0,1
594,"BCKDHB",-1.7292258238569,0.36290697226398,1.88920503067486e-06,3.88717388920268e-05,-2.26864914169257,0.835511076801594,0.0066219128786302,0.0604447919024856,-1.7292258238569,0.36290697226398,1.88920503067492e-06,3.8419534583092e-05,-2.44051041923278,-1.01794122848102,0,0,0,1
613,"BCR",-0.829624775382818,0.26590092091836,0.00180818942727238,0.0126148369722282,-2.22049131522145,0.780965981401782,0.00446542712069154,0.0453277365933795,-0.829624775382818,0.26590092091836,0.00180818942727235,0.0125013033056761,-1.35078100383884,-0.308468546926799,0,0,0,1
617,"BCS1L",-0.776007914513452,0.285254780996809,0.00652024312314243,0.0352298490637822,0.114371939674829,0.835869282319606,0.891165221366598,0.977580826637898,-0.776007914513452,0.285254780996809,0.00652024312314236,0.0349274684264317,-1.33509701168506,-0.216918817341846,0,0,0,1
