"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"GO:0031297","replication fork processing",52,0.509053484270349,1.47597006604282,0.0240992049901343,0.180358937192804,0.121114550995545,2596,"tags=38%, list=19%, signal=31%","25939/675/51750/374393/63901/197342/7517/4683/10111/8914/5111/259282/57697/1663/29980/580/8450/5889/4361/545",0.352487857583619
"GO:0002040","sprouting angiogenesis",109,0.453519522979879,1.47459158930146,0.00844843366813889,0.103861087298867,0.0697447498299699,2201,"tags=35%, list=16%, signal=29%","7422/240/7424/1012/57674/5315/1003/23670/301/161198/161742/1948/57556/57608/3162/54567/7423/4017/25960/90268/11082/5228/8829/2321/6091/441478/7052/10769/7040/90139/3716/94/187/57381/22915/10266/6915/4804",0.380730400722792
"GO:0022406","membrane docking",76,0.474843735959361,1.47397893723194,0.0226461410299758,0.175995729238844,0.118184571586324,1751,"tags=17%, list=13%, signal=15%","858/488/54843/23344/6810/57488/8676/2054/5341/81671/4478/9341/10228",0.352487857583619
"GO:0002218","activation of innate immune response",258,0.405407898333739,1.47366585290768,0.000680685062823191,0.0212822702089081,0.0142914603547609,2377,"tags=28%, list=18%, signal=24%","2634/121260/4481/11314/1520/7098/1956/4938/330/834/64581/4332/23151/9111/948/54209/5027/7128/115362/7099/7305/51428/1452/26191/4940/338382/10392/409/7097/51135/144811/8473/4067/51284/23180/23643/9572/2664/80342/3055/5648/3428/29126/11277/5062/90268/10318/81926/114548/6280/80196/3665/3659/149628/3654/7186/353376/81622/4615/64135/22861/22900/3660/29108/29110/5538/115352/11331/9641/7096/148022/85363/3824",0.477270815362862
"GO:0090148","membrane fission",45,0.520075352564635,1.47365120170194,0.0341547397748359,0.216192261707108,0.145177328680846,1415,"tags=9%, list=10%, signal=8%","23023/23603/128866/51100",0.321775918075361
"GO:0090559","regulation of membrane permeability",53,0.513988184663783,1.47271048038603,0.0344119513195255,0.216798981625049,0.145584752962588,516,"tags=6%, list=4%, signal=5%","3099/8996/7805",0.321775918075361
"GO:0008584","male gonad development",47,-0.592319388824211,-1.4718278994225,0.0466237942122186,0.261502540438379,0.175604066326536,342,"tags=9%, list=3%, signal=8%","2254/7490/2625/6943",0.266350657088526
"GO:0071402","cellular response to lipoprotein particle stimulus",31,0.564441792405016,1.47144528717199,0.0486814403034306,0.265589923565937,0.178348823974513,1072,"tags=32%, list=8%, signal=30%","9619/1012/3689/19/948/54209/7099/949/3688/928",0.321775918075361
"GO:0090087","regulation of peptide transport",113,-0.514507327627634,-1.47064569315465,0.0250979489718032,0.184085169690007,0.123616788937441,1948,"tags=26%, list=14%, signal=22%","8938/2182/3123/84300/5007/760/25924/134/3667/169026/84522/781/5019/84417/8622/5587/5950/9854/7849/3172/6514/5071/846/65010/18/5578/1393/10411/7021",0.352487857583619
"GO:0042058","regulation of epidermal growth factor receptor signaling pathway",62,0.488467449801145,1.46998036073069,0.0203041257048799,0.165991169531688,0.111466314228525,1724,"tags=26%, list=13%, signal=23%","1012/1956/55704/79651/5898/81848/10252/3672/867/356/5782/64285/84058/23636/9125/7040",0.352487857583619
"GO:0046165","alcohol biosynthetic process",108,-0.52113703728742,-1.46942932413477,0.0207952564482824,0.168135512246222,0.112906282267224,1238,"tags=19%, list=9%, signal=17%","1576/653308/3422/3707/6342/22937/1595/654/56848/653/1593/2770/2222/1594/2643/1591/5105/2246/5106/5745",0.352487857583619
"GO:0061756","leukocyte adhesion to vascular endothelial cell",38,0.534244867059601,1.46883233256463,0.0269014817008725,0.191258644595877,0.128433917524606,2559,"tags=39%, list=19%, signal=32%","240/3689/1948/6404/2113/3688/3676/9435/3654/1524/7412/6402/4192/387/3383",0.352487857583619
"GO:0009914","hormone transport",167,-0.491618905571,-1.46665892468898,0.0143631293587879,0.136112748879531,0.0914023708605639,1819,"tags=25%, list=13%, signal=22%","3123/6845/84300/5007/25924/134/23428/6520/1601/3667/6696/169026/9727/117247/22841/6567/84522/781/5019/84417/8622/5587/5950/185/9854/654/7849/8723/3172/57393/6514/6926/5071/846/18/5578/1428/54097/65266/1393/10411/7021",0.380730400722792
"GO:0007093","mitotic cell cycle checkpoint signaling",111,0.442162561963147,1.46661607403702,0.0116322835926976,0.119119447661806,0.0799910370007026,2666,"tags=32%, list=20%, signal=26%","1026/9735/83540/51360/595/1017/699/9319/8317/1780/891/55743/990/197342/7517/4683/51720/10111/8914/8525/55755/51065/1843/9344/6118/51776/29980/580/3364/51149/1063/4361/545/10459/1111",0.380730400722792
"GO:0072595","maintenance of protein localization in organelle",35,0.536528130704304,1.46582039084238,0.0351794525345808,0.219750076512504,0.147566470851385,2515,"tags=34%, list=19%, signal=28%","3099/6672/3098/5371/51141/8841/11014/10956/9913/580/23568/207",0.321775918075361
"GO:0019229","regulation of vasoconstriction",42,0.517498299520109,1.46467570602779,0.0349227857034995,0.218611431698797,0.146801848606976,1644,"tags=26%, list=12%, signal=23%","857/133/3274/6916/9732/1889/3688/3676/1906/3269/952",0.321775918075361
"GO:0033627","cell adhesion mediated by integrin",65,0.481736425003238,1.4643619976528,0.0360953499893152,0.223514808540147,0.150094561980349,3352,"tags=48%, list=25%, signal=36%","6352/3689/84034/3071/3687/9404/9358/4856/4067/916/3688/3676/3683/1942/83706/7412/2200/22915/3384/3976/3383/7042/3678/6423/9780/6868/23075/3691/1969/5054/83700",0.321775918075361
"GO:0002688","regulation of leukocyte chemotaxis",90,0.462675088203722,1.46320050647744,0.0133257038931852,0.129468574353955,0.0869406778226361,1823,"tags=29%, list=14%, signal=25%","7422/7424/3627/6688/6352/57118/27347/56833/3071/4856/6351/4067/7423/728/102/5919/1906/7130/5880/5228/64065/719/196527/1524/1235/811",0.380730400722792
"GO:0007059","chromosome segregation",333,0.39003814193853,1.46278816977915,0.000555250032088305,0.0191428351955785,0.0128547879333297,2643,"tags=26%, list=20%, signal=21%","10783/51203/23255/24137/10460/9735/83540/81620/5901/10051/60/53917/1459/1894/79980/5501/57520/22974/64105/3796/54801/9232/6188/699/7329/9031/10982/57519/56852/9319/10636/1780/891/55743/6602/2908/22933/128866/256364/990/6604/7517/5925/26271/10270/8841/11044/338657/23063/9639/1104/2669/23636/4288/7153/10664/79682/126731/157313/1457/29781/29899/55755/196528/54892/55142/55839/1843/115106/51776/401541/998/6598/11011/1063/29945/55920/1453/387/9918/5359/10459/64946/29901/55559",0.477270815362862
"GO:0044773","mitotic DNA damage checkpoint signaling",53,0.509670854568402,1.46034020132424,0.0370760667558128,0.227250386225931,0.152603075399005,3047,"tags=40%, list=23%, signal=31%","1026/51360/595/1017/8317/197342/4683/51720/8914/8525/51065/9344/6118/51776/29980/3364/51149/4361/1111/60561/80279",0.321775918075361
"GO:0007548","sex differentiation",98,-0.519239101222356,-1.46006234888391,0.0403458213256484,0.24052001800422,0.161513892460351,1341,"tags=21%, list=10%, signal=19%","5156/8031/8204/658/6299/4036/3417/5950/9353/63951/6092/64207/64220/3975/5087/10655/2254/6926/7490/2625/6943",0.271288554688953
"GO:0030003","intracellular monoatomic cation homeostasis",296,-0.462299186303906,-1.45896689165356,0.00801833366646184,0.101358635035404,0.0680643042307974,1387,"tags=16%, list=10%, signal=15%","169026/482/221154/4494/51310/6359/7780/389015/8031/11261/6549/147007/5663/3954/4495/51606/63933/254428/122416/155066/6505/526/55630/654/51218/48/9481/9104/6387/93/523/525/283375/6340/10686/846/65010/50617/6337/245972/130733/8671/476/83697/5745/6338/6521/793",0.380730400722792
"GO:0002790","peptide secretion",130,-0.498677804445699,-1.45815705170202,0.0227315859286697,0.175995729238844,0.118184571586324,1204,"tags=16%, list=9%, signal=15%","22841/84522/781/5019/84417/8622/5587/5950/9854/7849/3172/57393/6514/5071/846/18/5578/54097/1393/10411/7021",0.352487857583619
"GO:0006631","fatty acid metabolic process",289,-0.467433087500016,-1.45780374063423,0.00677104215448796,0.0945370345141662,0.0634834661694294,2170,"tags=34%, list=16%, signal=29%","51144/55268/3032/1622/54578/9663/10891/5321/54657/23038/2182/10999/109703458/51390/8816/2166/2181/30/5447/51099/10434/2938/34/54658/2180/2946/10965/3667/123876/23305/54677/254013/224/80221/122970/91452/1576/23659/27349/5264/8529/549/9524/1384/54600/23205/2110/873/2108/5095/84693/84869/84830/10994/2678/8309/6342/39/4594/1579/641371/26061/55902/113220/38/22949/36/117145/51084/5164/348158/5743/148811/4023/634/55862/2639/51495/440503/66002/284541/79746/5465/2052/55825/11001/51/5825/1962/84649/5096/3248/10455/5730/51179/6296/79966/1892/4051",0.407017918923954
"GO:0002221","pattern recognition receptor signaling pathway",230,0.411458903004401,1.4575618655365,0.00154468753173425,0.0360304496489442,0.0241951510655364,2022,"tags=25%, list=15%, signal=22%","2634/121260/4481/11314/1520/7098/1956/4938/330/834/64581/23151/9111/948/54209/5027/7128/115362/7099/51428/1452/26191/4940/338382/10392/409/7097/51135/144811/8473/4067/51284/23180/23643/9572/2664/80342/5648/3428/29126/11277/90268/10318/81926/114548/6280/80196/3665/3659/3654/7186/353376/81622/4615/64135/22861/22900/3660",0.45505986738723
"GO:1901186","positive regulation of ERBB signaling pathway",27,0.577460167925862,1.45700946375182,0.0377587292506162,0.230234243293695,0.154606793732136,1724,"tags=30%, list=13%, signal=26%","55704/5898/867/356/3516/23636/9125/7040",0.321775918075361
"GO:0071805","potassium ion transmembrane transport",109,-0.511797974808754,-1.45684447879099,0.0427350427350427,0.249107662173191,0.167280663344139,1869,"tags=29%, list=14%, signal=25%","481/1739/1804/55151/287/4734/288/482/389015/3749/6549/8514/3954/3753/3748/79714/79041/3766/27069/8645/55283/3760/81033/274/3773/358/6559/6557/3758/65266/476/3772",0.261663521711573
"GO:0019722","calcium-mediated signaling",147,0.429212323668718,1.45618990278406,0.00469955173868501,0.0748616940921152,0.0502710905700223,1941,"tags=24%, list=14%, signal=21%","2214/1012/7852/2899/64581/2280/5788/488/7462/8445/9034/54209/493/5027/90861/84687/6351/55784/2494/1756/57007/1906/5341/9451/662/6364/719/1524/90139/1193/1235/7226/57192/150372/775",0.407017918923954
"GO:0050680","negative regulation of epithelial cell proliferation",74,0.472654514913956,1.45530165092835,0.0254331783277286,0.184956727740733,0.124202057200956,816,"tags=18%, list=6%, signal=17%","858/1030/857/240/4208/567/22846/864/5797/675/5796/54567/26471",0.352487857583619
"GO:0140374","antiviral innate immune response",61,0.489585574764701,1.45495041999309,0.0363685746340836,0.223847624815857,0.150318054613561,2302,"tags=31%, list=17%, signal=26%","4828/3627/4938/4690/4939/4940/200316/6737/51257/80342/84993/3437/64135/22861/22900/29110/4599/24138/11331",0.321775918075361
"GO:0045620","negative regulation of lymphocyte differentiation",46,0.507516189712851,1.45466224677745,0.0280476244538311,0.19395420590354,0.1302440396208,1904,"tags=33%, list=14%, signal=28%","5699/5696/301/864/865/1029/84695/5698/5683/3956/11006/5682/3659/861/23240",0.352487857583619
"GO:0030072","peptide hormone secretion",128,-0.504047071389255,-1.45380829381185,0.0325661077430567,0.210355583861195,0.141257885443843,1204,"tags=16%, list=9%, signal=15%","22841/84522/781/5019/84417/8622/5587/5950/9854/7849/3172/57393/6514/5071/846/18/5578/54097/1393/10411/7021",0.321775918075361
"GO:0002823","negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",38,0.528507460354988,1.4530581267792,0.0289241127180133,0.196777702032966,0.132140072449976,1850,"tags=32%, list=14%, signal=27%","10068/3134/5788/3071/84695/29126/3956/3606/2213/11006/196/3077",0.352487857583619
"GO:1903321","negative regulation of protein modification by small protein conjugation or removal",65,0.477854579384416,1.45256212762031,0.0403980473918371,0.240587358226159,0.161559112735381,980,"tags=14%, list=7%, signal=13%","857/151636/7128/9636/6737/409/6188/8473/153769",0.321775918075361
"GO:0044409","symbiont entry into host",114,0.443580056735905,1.45175376595021,0.00741782316914162,0.0996041015607975,0.06688610071457,1444,"tags=19%, list=11%, signal=17%","858/857/7852/1956/5034/7436/6541/1948/90861/867/6404/6737/942/949/3688/3956/4038/558/7293/8829/5817/4627",0.407017918923954
"GO:0051928","positive regulation of calcium ion transport",56,0.49695911571314,1.45144106650757,0.0433791860124371,0.250929566401564,0.168504107638116,763,"tags=14%, list=6%, signal=14%","857/3958/3627/6352/4283/5027/51393/6351",0.321775918075361
"GO:0044784","metaphase/anaphase transition of cell cycle",86,0.475331842087792,1.44982545342613,0.00815610608241498,0.102478808467976,0.0688165225817965,2439,"tags=28%, list=18%, signal=23%","10783/10460/9735/83540/60/57520/699/9319/1780/891/55743/6602/990/6604/7517/5925/26271/55755/196528/1843/51776/6598/1063/29945",0.380730400722792
"GO:0006260","DNA replication",268,0.396289869569534,1.44966939516546,0.000671179557444031,0.0212107174121291,0.0142434112534009,2609,"tags=31%, list=19%, signal=26%","4174/1956/1026/5428/25939/81620/4175/675/11177/7298/5984/6742/4171/91607/1017/5982/890/4176/5985/51750/56852/8317/54107/6749/11277/79075/7319/5001/374393/8099/57804/990/253980/4673/5429/79596/63901/197342/10036/7517/64318/26271/4683/8882/10111/92667/604/7083/6282/23063/8914/5111/6240/7320/79008/548593/94/997/7126/5983/51659/92675/6117/5763/63922/259282/5422/6119/6118/57697/1663/157570/29980/580/8450/84897/80010/3399/5889/4361/3978/545/5425/10459",0.477270815362862
"GO:0007611","learning or memory",111,-0.512614758794151,-1.44955047665775,0.0362384505850221,0.223514808540147,0.150094561980349,1128,"tags=16%, list=8%, signal=15%","5663/80823/6505/5764/4900/267/342371/4311/55902/5649/64220/2628/5578/64084/6326/1393/10411/793",0.321775918075361
"GO:0006873","intracellular monoatomic ion homeostasis",301,-0.461907703095952,-1.44936760647036,0.00749103834000093,0.099690956021803,0.0669444251824914,1387,"tags=17%, list=10%, signal=15%","169026/482/221154/4494/51310/6359/7780/389015/8031/11261/6549/147007/5663/3954/4495/51606/63933/254428/122416/155066/6505/526/55630/654/51218/48/9481/51458/9104/6387/93/523/525/283375/6340/10686/846/65010/50617/6337/245972/130733/8671/65266/476/83697/5745/6338/6521/793",0.407017918923954
"GO:0070943","neutrophil-mediated killing of symbiont cell",4,-0.902561481093383,-1.44931433488645,0.0361761127313607,0.223514808540147,0.150094561980349,30,"tags=25%, list=0%, signal=25%","1610",0.321775918075361
"GO:0120162","positive regulation of cold-induced thermogenesis",79,0.466091146349659,1.44931135321426,0.0235595500633341,0.178788792882012,0.120060168406251,903,"tags=15%, list=7%, signal=14%","857/7422/7852/6319/64641/948/2697/55818/2171/51393/8473/3566",0.352487857583619
"GO:0010972","negative regulation of G2/M transition of mitotic cell cycle",58,0.487343192441414,1.44857610036794,0.028122688861794,0.19395420590354,0.1302440396208,3047,"tags=36%, list=23%, signal=28%","1026/51360/57099/8317/55743/2273/990/4683/51720/10111/29933/9344/29980/580/3364/51149/4361/545/1111/60561/80279",0.352487857583619
"GO:0050727","regulation of inflammatory response",275,0.395405486764584,1.44847895086975,0.00152922000704959,0.0360304496489442,0.0241951510655364,2149,"tags=32%, list=16%, signal=27%","140885/240/2634/3133/3003/7098/1003/6352/330/4345/834/79651/3603/301/9111/5788/56833/8717/54209/23208/80709/255877/3275/10855/7128/115362/7099/1050/23765/7114/4856/7097/144811/4067/51284/26471/2113/9180/9572/2828/131450/2494/653361/3055/3428/3956/5919/2896/3606/7130/90268/313/11343/10318/10162/2213/2635/2778/5925/114548/8454/221955/604/6280/26090/2000/5682/10769/7040/7186/196/3600/3587/836/6376/79626/7132/4615/837/22861/114899/22900/7133/5045/6223/29108/8740/28964",0.45505986738723
"GO:0072538","T-helper 17 type immune response",54,0.505592430260084,1.44832383375316,0.0226701416214471,0.175995729238844,0.118184571586324,1748,"tags=24%, list=13%, signal=21%","5699/5696/64581/84695/23765/5698/5683/10865/3956/64170/114836/5682/3716",0.352487857583619
"GO:0071456","cellular response to hypoxia",114,0.442264023925699,1.4474466390645,0.00781167986449737,0.100258773493247,0.0673257257111581,558,"tags=15%, list=4%, signal=14%","29923/8996/7422/8614/5230/5163/112399/56901/5034/30001/132864/27113/2023/54209/57103/595/867",0.407017918923954
"GO:0000819","sister chromatid segregation",202,0.412286414457613,1.44711958836884,0.00221823167480917,0.0443495434847901,0.0297815851524772,1982,"tags=20%, list=15%, signal=18%","10783/51203/24137/10460/9735/83540/81620/5901/10051/60/5501/57520/22974/64105/3796/699/9031/9319/1780/891/55743/6602/128866/256364/990/6604/7517/5925/26271/10270/11044/23063/9639/1104/23636/7153/126731/29781/55755/196528/54892",0.431707695803346
"GO:0002637","regulation of immunoglobulin production",38,0.526248831336614,1.44684833884485,0.0301376924700873,0.201950338432003,0.13561359887835,2783,"tags=47%, list=21%, signal=38%","121260/3133/5788/2821/6810/942/2590/7293/2213/7494/7037/7040/84787/115352/11331/10459/23529/112441434",0.352487857583619
"GO:1901875","positive regulation of post-translational protein modification",104,0.445115158052314,1.44601574361572,0.0153864414394557,0.141615489643108,0.0950975688208019,1734,"tags=19%, list=13%, signal=17%","857/330/5601/23551/79139/55215/1029/84259/7805/26191/57761/11186/754/8312/10010/10318/6187/8841/7321/123879",0.380730400722792
"GO:0036294","cellular response to decreased oxygen levels",121,0.438140106906392,1.44474029762233,0.0110136171742565,0.1173456991429,0.0787999302067174,558,"tags=15%, list=4%, signal=14%","29923/8996/7422/8614/5230/5163/112399/56901/5034/30001/132864/27113/55332/2023/54209/57103/595/867",0.380730400722792
"GO:0010721","negative regulation of cell development",146,0.423085302074552,1.44469113798669,0.00867974407889547,0.104121501419893,0.0699196230013909,1904,"tags=25%, list=14%, signal=22%","7422/567/5699/7533/5696/7098/301/864/4133/865/54209/714/1029/359845/7099/9935/3635/84695/4067/5698/9572/2664/5683/3956/4038/22933/7130/2213/11006/5682/3659/861/7040/5744/1072/393/23240",0.380730400722792
"GO:0006112","energy reserve metabolic process",66,0.481752073507914,1.44452543280824,0.0268388194142188,0.191258644595877,0.128433917524606,1113,"tags=20%, list=8%, signal=18%","5507/5836/8445/10580/9140/5255/79660/5501/2992/9572/648791/5500/5256",0.352487857583619
"GO:0090596","sensory organ morphogenesis",102,-0.511533298230973,-1.44435043281327,0.042962962962963,0.250035936927026,0.167904017982179,1242,"tags=15%, list=9%, signal=13%","5076/4646/148398/5950/55084/7849/10152/64220/3975/525/56603/6926/7020/7021/793",0.266350657088526
"GO:0051145","smooth muscle cell differentiation",42,0.510244669474701,1.44414575314123,0.0419541223464147,0.246892364502237,0.165793047665564,2270,"tags=33%, list=17%, signal=28%","7422/133/4208/23462/23493/55897/1909/6604/57496/187/30008/5155/10266/57591",0.321775918075361
"GO:0006890","retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum",51,0.507276444255461,1.44347892347788,0.0224169098753343,0.175667761828938,0.117964335061258,4048,"tags=55%, list=30%, signal=39%","57222/10960/51560/22818/10079/662/6892/23760/381/9554/11014/372/60561/51290/83452/51614/22820/11015/1315/23256/11079/5870/26958/51226/57410/10945/11316/55850",0.352487857583619
"GO:0042770","signal transduction in response to DNA damage",160,0.418866218936918,1.44321308237453,0.0033087503696361,0.060777608352253,0.040813351756987,2666,"tags=29%, list=20%, signal=23%","56950/1026/51360/151636/161742/675/595/1029/440275/83666/1017/754/4067/6672/8317/5371/4487/83695/4193/197342/3014/4683/51720/6154/8454/8914/10769/149628/960/8525/51065/10538/9344/6118/51776/637/29980/580/25946/3364/51149/4361/545/10459/10116/1111",0.431707695803346
"GO:0042310","vasoconstriction",48,0.513945951213423,1.44251567727649,0.0342026499018892,0.216192261707108,0.145177328680846,1644,"tags=25%, list=12%, signal=22%","857/133/3274/6916/9732/1889/3688/3676/1906/1909/3269/952",0.321775918075361
"GO:0030301","cholesterol transport",80,0.460391428311939,1.44215667197782,0.0253361718713888,0.184771734813925,0.124077830835374,906,"tags=15%, list=7%, signal=14%","857/9619/4481/341/302/19/6646/948/54209/57655/21/949",0.352487857583619
"GO:0030098","lymphocyte differentiation",282,0.392461926146661,1.44038138723633,0.00215828869396261,0.0440147903646658,0.0295567918903896,1957,"tags=25%, list=15%, signal=22%","5699/3714/5696/639/6688/925/80758/939/10673/301/5788/912/56833/3561/3071/864/865/55619/10051/60/3140/1029/7805/26191/6932/56253/3635/3394/84695/914/54567/3087/5698/942/916/5683/3688/6602/8744/3956/3606/55716/3676/558/5971/96459/27166/6604/2213/9840/7494/3702/64115/114548/11006/399/604/2146/114836/65992/5682/3659/861/7040/3716/1235/10320/23240/150372/196528/7412",0.431707695803346
"GO:0044818","mitotic G2/M transition checkpoint",44,0.511278191378897,1.43965542336538,0.0469795274188062,0.261548466593647,0.175634906637312,3047,"tags=41%, list=23%, signal=32%","1026/51360/8317/55743/990/4683/51720/10111/9344/29980/580/3364/51149/4361/545/1111/60561/80279",0.321775918075361
"GO:0045066","regulatory T cell differentiation",38,0.523581294248721,1.43951431475852,0.0325648540965216,0.210355583861195,0.141257885443843,1724,"tags=26%, list=13%, signal=23%","5699/5696/5698/5683/64115/11006/604/5682/3659/7040",0.321775918075361
"GO:0036293","response to decreased oxygen levels",222,0.394869368834493,1.43921248000683,0.00465627396439617,0.074780268750603,0.0502164118619394,1724,"tags=24%, list=13%, signal=22%","29923/3099/8996/6513/857/7422/7424/7852/8614/5230/5163/112399/56901/5034/30001/132864/27113/55332/2023/54209/7043/57103/595/51129/867/3778/9124/100133941/890/7423/4017/5371/891/29904/114757/22933/3777/4193/5351/1906/468/5228/9520/662/285/54541/761/5352/952/26608/3654/7037/2030/7040",0.407017918923954
"GO:1901989","positive regulation of cell cycle phase transition",74,0.467367846351923,1.43902401632744,0.027810044643153,0.19391155683565,0.130215399938241,2911,"tags=35%, list=22%, signal=28%","6241/1956/4869/595/8317/891/23236/990/6604/5925/26271/2146/65992/6240/7040/994/894/55920/55904/207/28984/5889/134353/8766/8881/50484",0.352487857583619
"GO:0062207","regulation of pattern recognition receptor signaling pathway",150,0.425852462287151,1.43894958956734,0.00633477781726506,0.0908190829509366,0.0609867890365277,1080,"tags=15%, list=8%, signal=14%","2634/121260/4481/11314/1956/330/23151/948/54209/5027/7128/115362/7099/1452/26191/338382/409/8473/4067/9572/2664/3428/11277",0.407017918923954
"GO:0090276","regulation of peptide hormone secretion",109,-0.505507243142396,-1.43893776921654,0.0455840455840456,0.25838285433271,0.173509136140009,1190,"tags=17%, list=9%, signal=15%","84522/781/5019/84417/8622/5587/5950/9854/7849/3172/6514/5071/846/18/5578/1393/10411/7021",0.252961123069611
"GO:1902099","regulation of metaphase/anaphase transition of cell cycle",82,0.459038824193693,1.43709387173247,0.0233919720219809,0.178337239358241,0.119756941390539,2439,"tags=28%, list=18%, signal=23%","10783/9735/83540/60/57520/699/9319/1780/891/55743/6602/990/6604/7517/5925/26271/55755/196528/1843/51776/6598/1063/29945",0.352487857583619
"GO:0030219","megakaryocyte differentiation",35,0.525990519074386,1.43703113429839,0.0474389848996748,0.262223077096158,0.176087920773347,688,"tags=17%, list=5%, signal=16%","1030/4208/79876/439921/10019/338382",0.321775918075361
"GO:1901342","regulation of vasculature development",229,0.398190751855084,1.43657427716028,0.00265458060508356,0.0508315081612711,0.0341343511067462,1748,"tags=29%, list=13%, signal=26%","3099/7422/240/7424/133/7852/5230/10457/83605/3627/5315/7098/1003/56005/3689/23670/22846/84034/948/5797/161742/493/57556/3687/10855/7128/51129/57608/356/718/3339/3162/6667/3087/2113/6672/947/57343/7423/5371/3688/25960/6786/728/102/2896/23129/2013/1284/6237/1942/8829/6464/7494/2321/285/7046/7052/10769/4846/958/719/861/7040/90139/3716",0.431707695803346
"GO:1903322","positive regulation of protein modification by small protein conjugation or removal",103,0.445546241230136,1.43633097928126,0.0184257462992083,0.155836743520498,0.1046474187188,1734,"tags=19%, list=13%, signal=17%","857/330/5601/23551/79139/55215/1029/84259/7805/26191/57761/11186/754/8312/10010/10318/6187/8841/7321/123879",0.352487857583619
"GO:2001242","regulation of intrinsic apoptotic signaling pathway",138,0.432186063577293,1.43604591442628,0.0073132105837099,0.0990485064770664,0.066513007758109,2957,"tags=33%, list=22%, signal=26%","8996/857/8531/5034/4690/27113/581/2023/54209/754/6188/26471/57007/4487/1687/8321/4193/468/2213/9451/7494/6154/6280/761/960/5604/9181/6878/6477/29108/637/4609/25946/5478/207/23604/55829/3932/84447/9141/6423/972/5598/1649/5770/55486",0.407017918923954
"GO:0016050","vesicle organization",322,0.379339741359253,1.43581123080233,0.00178291873615807,0.039398482447884,0.0264568509099184,1290,"tags=12%, list=10%, signal=11%","858/23023/857/6281/9871/10981/302/19/301/5873/23603/8905/23208/8448/57586/10959/356/338382/10282/1176/27072/257364/6810/54809/8411/947/21/282991/79778/23682/8676/2054/10484/143425/128866/10058/84286/29887/11151",0.45505986738723
"GO:0006813","potassium ion transport",119,-0.50191819777721,-1.43566393222788,0.0350447933104866,0.219141803275575,0.147158003485587,1869,"tags=29%, list=14%, signal=26%","481/1739/1804/134/55151/287/4734/288/482/389015/3749/11261/6549/8514/3954/3753/3748/79714/79041/3766/27069/8645/55283/3760/81033/2185/274/3773/358/6559/6557/3758/65266/476/3772",0.321775918075361
"GO:0001654","eye development",165,-0.484624596734476,-1.43565192494382,0.0264700475088226,0.189976726809352,0.127573084679034,1564,"tags=19%, list=12%, signal=17%","22926/10253/23554/655/5156/5076/658/148398/6297/5663/6505/27151/5950/4212/149461/341640/221322/654/10152/64220/3975/93/5087/283375/2254/2823/7490/7020/2296/7021/793",0.352487857583619
"GO:1902850","microtubule cytoskeleton organization involved in mitosis",135,0.424219660771513,1.43561778631238,0.0169250855834012,0.148630297014287,0.0998081490576566,1937,"tags=19%, list=14%, signal=16%","10783/51203/24137/10460/83540/6790/2697/5901/22974/3796/891/3688/128866/256364/8841/9639/1104/10769/23636/79866/126731/83541/3611/29899/55755",0.352487857583619
"GO:0046777","protein autophosphorylation",99,0.442805099954534,1.43462551118238,0.0157619453541233,0.142813719065623,0.0959022032944595,1776,"tags=23%, list=13%, signal=20%","10783/7422/9833/27347/6790/10553/53904/6793/440275/5154/4067/3055/1613/29904/9770/2242/79834/5062/8550/2321/6789/3654/7444",0.352487857583619
"GO:1904018","positive regulation of vasculature development",133,0.425423566960852,1.43444651152286,0.00912500998477193,0.106787178426398,0.0717096772053411,1748,"tags=30%, list=13%, signal=26%","3099/7422/7424/133/7852/5315/7098/1003/56005/3689/84034/3687/10855/51129/57608/718/3162/6667/2113/947/57343/7423/3688/6786/728/2896/2013/6237/8829/7494/2321/285/7046/7052/4846/958/719/861/7040/3716",0.380730400722792
"GO:0030865","cortical cytoskeleton organization",51,0.504013897694114,1.43419519415928,0.0259756089806759,0.187343103789464,0.125804555353512,1336,"tags=27%, list=10%, signal=25%","91010/3936/10095/10552/3071/8826/1894/22871/128239/391/114793/5341/5880/2037",0.352487857583619
"GO:0032757","positive regulation of interleukin-8 production",43,0.515005012289706,1.4339133923625,0.0401195373895765,0.239413848503483,0.160771078023251,3525,"tags=44%, list=26%, signal=33%","7098/64581/7099/10392/914/7097/51284/4615/29108/25865/7096/972/1649/23586/3965/5054/929/2149/8915",0.321775918075361
"GO:0002367","cytokine production involved in immune response",67,0.484082202490522,1.43262505004825,0.0171028265244905,0.148630297014287,0.0998081490576566,2811,"tags=42%, list=21%, signal=33%","567/3133/3134/64581/7043/441168/7805/144811/8140/3098/10865/3606/114548/11006/7040/7186/3077/7133/684/148022/975/6398/3718/7042/11213/79004/972/729230",0.352487857583619
"GO:0002718","regulation of cytokine production involved in immune response",67,0.484082202490522,1.43262505004825,0.0171028265244905,0.148630297014287,0.0998081490576566,2811,"tags=42%, list=21%, signal=33%","567/3133/3134/64581/7043/441168/7805/144811/8140/3098/10865/3606/114548/11006/7040/7186/3077/7133/684/148022/975/6398/3718/7042/11213/79004/972/729230",0.352487857583619
