"Pathway_ID","Pathway","Gene_ID"
"GO:0031401","positive regulation of protein modification process","1894"
"GO:0031401","positive regulation of protein modification process","26191"
"GO:0031401","positive regulation of protein modification process","22974"
"GO:0031401","positive regulation of protein modification process","57761"
"GO:0031401","positive regulation of protein modification process","83666"
"GO:0031401","positive regulation of protein modification process","718"
"GO:0031401","positive regulation of protein modification process","11186"
"GO:0031401","positive regulation of protein modification process","754"
"GO:0031401","positive regulation of protein modification process","8312"
"GO:0031401","positive regulation of protein modification process","7423"
"GO:0031401","positive regulation of protein modification process","4837"
"GO:0031401","positive regulation of protein modification process","3566"
"GO:0031401","positive regulation of protein modification process","5919"
"GO:0031401","positive regulation of protein modification process","3606"
"GO:0031401","positive regulation of protein modification process","9770"
"GO:0031401","positive regulation of protein modification process","10010"
"GO:0031401","positive regulation of protein modification process","10318"
"GO:0031401","positive regulation of protein modification process","54625"
"GO:0031401","positive regulation of protein modification process","7494"
"GO:0031401","positive regulation of protein modification process","2321"
"GO:0031401","positive regulation of protein modification process","6187"
"GO:0031401","positive regulation of protein modification process","8841"
"GO:0031401","positive regulation of protein modification process","10188"
"GO:0031401","positive regulation of protein modification process","4055"
"GO:0031401","positive regulation of protein modification process","2146"
"GO:0031401","positive regulation of protein modification process","65992"
"GO:0031401","positive regulation of protein modification process","9125"
"GO:0031401","positive regulation of protein modification process","6789"
"GO:0031401","positive regulation of protein modification process","23531"
"GO:0031401","positive regulation of protein modification process","7321"
"GO:0031401","positive regulation of protein modification process","123879"
"GO:0031401","positive regulation of protein modification process","7186"
"GO:0031401","positive regulation of protein modification process","3600"
"GO:0031401","positive regulation of protein modification process","3587"
"GO:0031401","positive regulation of protein modification process","7132"
"GO:0031401","positive regulation of protein modification process","10533"
"GO:0031401","positive regulation of protein modification process","5604"
"GO:0031401","positive regulation of protein modification process","25855"
"GO:0030099","myeloid cell differentiation","1030"
"GO:0030099","myeloid cell differentiation","7422"
"GO:0030099","myeloid cell differentiation","4208"
"GO:0030099","myeloid cell differentiation","79876"
"GO:0030099","myeloid cell differentiation","3059"
"GO:0030099","myeloid cell differentiation","7098"
"GO:0030099","myeloid cell differentiation","6688"
"GO:0030099","myeloid cell differentiation","4869"
"GO:0030099","myeloid cell differentiation","302"
"GO:0030099","myeloid cell differentiation","23603"
"GO:0030099","myeloid cell differentiation","3071"
"GO:0030099","myeloid cell differentiation","439921"
"GO:0030099","myeloid cell differentiation","54209"
"GO:0030099","myeloid cell differentiation","714"
"GO:0030099","myeloid cell differentiation","7099"
"GO:0030099","myeloid cell differentiation","7305"
"GO:0030099","myeloid cell differentiation","23306"
"GO:0030099","myeloid cell differentiation","1050"
"GO:0030099","myeloid cell differentiation","10019"
"GO:0030099","myeloid cell differentiation","9636"
"GO:0030099","myeloid cell differentiation","9935"
"GO:0030099","myeloid cell differentiation","9846"
"GO:0030099","myeloid cell differentiation","3635"
"GO:0030099","myeloid cell differentiation","7018"
"GO:0030099","myeloid cell differentiation","87"
"GO:0030099","myeloid cell differentiation","338382"
"GO:0030099","myeloid cell differentiation","7097"
"GO:0030099","myeloid cell differentiation","4067"
"GO:0030099","myeloid cell differentiation","2113"
"GO:0030099","myeloid cell differentiation","440712"
"GO:0030099","myeloid cell differentiation","9644"
"GO:0030099","myeloid cell differentiation","3428"
"GO:0030099","myeloid cell differentiation","84959"
"GO:0030099","myeloid cell differentiation","2908"
"GO:0030099","myeloid cell differentiation","2242"
"GO:0030099","myeloid cell differentiation","7130"
"GO:0030099","myeloid cell differentiation","29887"
"GO:0030099","myeloid cell differentiation","375387"
"GO:0030099","myeloid cell differentiation","4627"
"GO:0030099","myeloid cell differentiation","11006"
"GO:0030099","myeloid cell differentiation","3665"
"GO:0030099","myeloid cell differentiation","55646"
"GO:0030099","myeloid cell differentiation","7037"
"GO:0030099","myeloid cell differentiation","861"
"GO:0030099","myeloid cell differentiation","5305"
"GO:0030099","myeloid cell differentiation","7040"
"GO:0030099","myeloid cell differentiation","3600"
"GO:0030099","myeloid cell differentiation","55972"
"GO:0030099","myeloid cell differentiation","10320"
"GO:0030099","myeloid cell differentiation","836"
"GO:0030099","myeloid cell differentiation","55509"
"GO:0030099","myeloid cell differentiation","2200"
"GO:0030099","myeloid cell differentiation","2034"
"GO:0030099","myeloid cell differentiation","84148"
"GO:0030099","myeloid cell differentiation","6223"
"GO:0030099","myeloid cell differentiation","7351"
"GO:0030099","myeloid cell differentiation","3976"
"GO:0030099","myeloid cell differentiation","1435"
"GO:0030099","myeloid cell differentiation","10538"
"GO:0030099","myeloid cell differentiation","51176"
"GO:0030099","myeloid cell differentiation","4609"
"GO:0030099","myeloid cell differentiation","998"
"GO:0030099","myeloid cell differentiation","25946"
"GO:0030099","myeloid cell differentiation","23774"
"GO:0030099","myeloid cell differentiation","3556"
"GO:0030099","myeloid cell differentiation","55904"
"GO:0030099","myeloid cell differentiation","22904"
"GO:0030099","myeloid cell differentiation","975"
"GO:0030099","myeloid cell differentiation","28962"
"GO:0006310","DNA recombination","121260"
"GO:0006310","DNA recombination","4174"
"GO:0006310","DNA recombination","25939"
"GO:0006310","DNA recombination","4175"
"GO:0006310","DNA recombination","675"
"GO:0006310","DNA recombination","10051"
"GO:0006310","DNA recombination","60"
"GO:0006310","DNA recombination","4171"
"GO:0006310","DNA recombination","9643"
"GO:0006310","DNA recombination","4176"
"GO:0006310","DNA recombination","51750"
"GO:0006310","DNA recombination","5130"
"GO:0006310","DNA recombination","9319"
"GO:0006310","DNA recombination","8317"
"GO:0006310","DNA recombination","7454"
"GO:0006310","DNA recombination","2956"
"GO:0006310","DNA recombination","11277"
"GO:0006310","DNA recombination","83695"
"GO:0006310","DNA recombination","63979"
"GO:0006310","DNA recombination","197342"
"GO:0006310","DNA recombination","7517"
"GO:0006310","DNA recombination","3014"
"GO:0006310","DNA recombination","4683"
"GO:0006310","DNA recombination","10111"
"GO:0006310","DNA recombination","8914"
"GO:0006310","DNA recombination","6502"
"GO:0006310","DNA recombination","7037"
"GO:0006310","DNA recombination","7153"
"GO:0006310","DNA recombination","7040"
"GO:0006310","DNA recombination","1235"
"GO:0006310","DNA recombination","79008"
"GO:0006310","DNA recombination","548593"
"GO:0006310","DNA recombination","84787"
"GO:0006310","DNA recombination","2521"
"GO:0006310","DNA recombination","1457"
"GO:0006310","DNA recombination","3838"
"GO:0006310","DNA recombination","196528"
"GO:0006310","DNA recombination","51659"
"GO:0006310","DNA recombination","6117"
"GO:0006310","DNA recombination","55345"
"GO:0006310","DNA recombination","23064"
"GO:0006310","DNA recombination","10538"
"GO:0006310","DNA recombination","6119"
"GO:0006310","DNA recombination","6118"
"GO:0006310","DNA recombination","57697"
"GO:0006310","DNA recombination","5531"
"GO:0006310","DNA recombination","580"
"GO:0006310","DNA recombination","3364"
"GO:0006310","DNA recombination","51149"
"GO:0006310","DNA recombination","55010"
"GO:0006310","DNA recombination","10097"
"GO:0006310","DNA recombination","80010"
"GO:0006310","DNA recombination","79728"
"GO:0006310","DNA recombination","54556"
"GO:0006310","DNA recombination","7518"
"GO:0006310","DNA recombination","5889"
"GO:0006310","DNA recombination","4361"
"GO:0006310","DNA recombination","3978"
"GO:0006310","DNA recombination","10459"
"GO:0006310","DNA recombination","1111"
"GO:0006310","DNA recombination","3836"
"GO:0006310","DNA recombination","23529"
"GO:0006310","DNA recombination","79605"
"GO:0006310","DNA recombination","3148"
"GO:0006310","DNA recombination","112441434"
"GO:0006310","DNA recombination","65980"
"GO:0006310","DNA recombination","84542"
"GO:0006310","DNA recombination","5893"
"GO:0000280","nuclear division","858"
"GO:0000280","nuclear division","51203"
"GO:0000280","nuclear division","24137"
"GO:0000280","nuclear division","7039"
