Gene_ID,Gene_Symbol,Gene_Description,Gene_Biotype,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
159963,SLC5A12,solute carrier family 5 member 12,protein_coding,11063.379275427,-6.60245668232939,0.71718344743772,-9.20609183873105,3.38215078480831e-20,1.49161750006848e-17
55327,LIN7C,"lin-7 homolog C, crumbs cell polarity complex component",protein_coding,584.239552593071,-0.275264340451213,0.775456787769002,-0.354970573206473,0.722611636699002,0.932705515976477
196294,IMMP1L,inner mitochondrial membrane peptidase subunit 1,protein_coding,393.347035101038,0.0221633176362873,0.817205123485313,0.0271208745507646,0.978363325399545,0.996074786495344
27315,PGAP2,post-GPI attachment to proteins 2,protein_coding,574.221925282734,0.290742848523417,0.775460726388811,0.37492917259312,0.707713142418115,0.930076644063188
64852,TUT1,"terminal uridylyl transferase 1, U6 snRNA-specific",protein_coding,765.532003834944,-0.9824414787525,0.777821788830026,-1.26306757262516,0.206564896524221,0.59218083222869
7761,ZNF214,zinc finger protein 214,protein_coding,57.1367044988872,-0.591473018761565,1.22577280500504,-0.482530707441443,0.629428989838443,0.903193718320606
7762,ZNF215,zinc finger protein 215,protein_coding,46.6951881741184,0.804821632250329,1.32240555893283,0.608604241576098,0.542786792341722,0.863060572611663
51144,HSD17B12,hydroxysteroid 17-beta dehydrogenase 12,protein_coding,1369.00908041766,-1.35085646301299,0.743788986274413,-1.81618239573476,0.0693423976210253,0.319524124754128
51074,APIP,APAF1 interacting protein,protein_coding,440.559654894448,-0.207633881743196,0.794413607276735,-0.261367478906824,0.793809133677869,0.951567391827153
25891,PAMR1,peptidase domain containing associated with muscle regeneration 1,protein_coding,134.714261561686,1.25889853416611,0.979931509317672,1.28468012529027,0.19890408620845,0.580131148758686
8525,DGKZ,diacylglycerol kinase zeta,protein_coding,1275.23771305924,0.542730048652523,0.739286670826478,0.734126652176461,0.462871551262875,0.819527791265152
