"Gene_ID","Rank_Score"
"9603",3.88915171994345
"162073",3.88278413894352
"54843",3.8765171902404
"58472",3.86229829147562
"81848",3.86212570940976
"23780",3.86136194182347
"10092",3.8524246717914
"55619",3.85117201405728
"10659",3.84705396791134
"22993",3.84020927167882
"5797",3.8280775962015
"51192",3.82371882898084
"10437",3.81841968428551
"9123",3.81512495042052
"79174",3.81358685115872
"54936",3.80917299621744
"105370027",3.80663500004515
"8662",3.79780663114231
"8826",3.79479831643821
"79760",3.79378294780636
"4175",3.7910671004208
"161742",3.78443334265085
"60674",3.78077880534931
"675",3.77651201382015
"7873",3.77106730804493
"64856",3.7682126973022
"80709",3.76744543279288
"9201",3.75497916029314
"4154",3.75386021704339
"493",3.75376227252974
"57103",3.75086048465539
"10051",3.7466837069534
"6002",3.73942016712437
"8731",3.72998684242741
"10580",3.72408792609225
"1948",3.70451928574197
"55818",3.69006839835776
"60",3.6891060324693
"115273",3.68651463660951
"9645",3.67507523272109
"4069",3.67478478387021
"441168",3.6724510226549
"57121",3.66500869720732
"57586",3.65702082499295
"714",3.64999789809288
"1363",3.63078005671197
"79850",3.62844151083289
"3423",3.62781408230471
"132430",3.62544741352835
"5027",3.61567142479345
"51365",3.61081362310216
"5355",3.60597668517451
"1890",3.60560930247801
"57556",3.60232075403628
"6137",3.60010221456849
"10252",3.59643499636218
"4245",3.5936506718474
"9140",3.58958317904673
"241",3.58901158466413
"397",3.58762441926376
"10915",3.58502009787657
"10791",3.58135752125261
"5996",3.57616715462384
"813",3.57375345076252
"9881",3.56704776354424
"1441",3.5666374165551
"255877",3.56446991819461
"11177",3.56087181883777
"55215",3.55441703429938
"57099",3.54043280439945
"84230",3.51983998511213
"3687",3.5147121379193
"3939",3.51398018865055
"7188",3.51134002281944
"3140",3.51021658248326
"79026",3.49332969860404
"81615",3.48595526214441
"55320",3.48488811737718
"10733",3.48246733735696
"22821",3.48033609917204
"5255",3.47939942892964
"10279",3.47156023899073
"91039",3.46511830252184
"79660",3.4624142496985
"29028",3.4532306196227
"3672",3.45207994103498
"64108",3.45023628911078
"51751",3.44644905033241
"3275",3.43868442518762
"923",3.43655712894058
"159371",3.43299579133
"25900",3.43152172496568
"7322",3.43051896289026
"57655",3.4303907266
"10855",3.43014412734084
"595",3.42882083651848
"3601",3.41592823664835
"51251",3.4155031124112
"1029",3.4150411244528
"84259",3.41072026031287
"10954",3.4097618528727
"641649",3.38913340259857
"51526",3.38832995749882
"6507",3.38630157382623
"51735",3.38253240907348
"7128",3.38076688396724
"5272",3.37879919680501
"55973",3.3735603386187
"148867",3.34825001046932
"359845",3.3466796071372
"6139",3.34015317635179
"115362",3.33655151436618
"65084",3.33410312625455
"285533",3.32867025750502
"2999",3.31287287981344
"389119",3.3070612601971
"4747",3.29492956883272
"1978",3.28297875266709
"7298",3.27897646750666
"53917",3.27409105871772
"54872",3.27366355762042
"7805",3.2728352177547
"4854",3.27103062072436
"50619",3.270986407205
"7099",3.26062553527872
"7305",3.25877489635745
"57801",3.25752689755934
"80821",3.25384510278291
"146857",3.25315405823042
"23480",3.25286729064718
"4046",3.25229167147266
"1459",3.25042611703678
"219285",3.24918137718991
"6793",3.2420711769991
"22822",3.24048428301729
"5098",3.23638408009091
"967",3.23504863380161
"54503",3.23149679680475
"1894",3.21901454217614
"84002",3.21751731250791
"25948",3.21686153533304
"56935",3.2058363453107
"51428",3.20510787233096
"2802",3.20505834886839
"400506",3.2006000496745
"141",3.19869962089126
"23306",3.19675309056408
"9729",3.19508279730511
"2821",3.18357520273491
"23080",3.17972206897369
"51129",3.17940216314738
"6472",3.17935043997761
"79980",3.17651133527108
"58475",3.17597902579721
"84102",3.17393237156537
"55536",3.16685738946821
