"Gene_ID","meta_log2FC","meta_SE","meta_pvalue","ci_lower","ci_upper","tau2","I2","Q","Q_pvalue","meta_padj","Gene_Symbol"
9168,2.28876085885974,0.854559976024101,0.0073998751016791,0.61385408322309,3.96366763449639,1.17961419175836,79.2397053432094,4.8168873155801,0.0281821940047897,0.0467663556212761,"TMSB10"
54455,0.502718679718782,0.183555654275572,0.00616674962680371,0.142956208179975,0.862481151257589,0,0,0.00973595903657624,0.921399524108168,0.0410801804437719,"FBXO42"
7204,0.638172396353691,0.236645772491191,0.00700216737401037,0.174355205177297,1.10198958753008,0,0,0.860524581474662,0.353591932831103,0.045129169552477,"TRIO"
4481,2.08441164353413,0.333102723793033,3.91036970251029e-10,1.43154230174759,2.73728098532067,0,0,0.233738077106187,0.628765846953448,2.88767600649874e-08,"MSR1"
3937,1.53264176791728,0.296665648556324,2.38868025740464e-07,0.951187781296664,2.11409575453789,0,0,0.542363264143629,0.461454960100801,8.7996109045319e-06,"LCP2"
1356,6.00006894265217,1.08169625845086,2.90766691635536e-08,3.87998323387675,8.12015465142758,1.36949700545737,58.489143992392,2.40900838040228,0.120638762698808,1.37173947263148e-06,"CP"
10659,1.1955296531326,0.314258818664989,0.00014221520514102,0.579593686725117,1.81146561954008,0,0,3.43271486863957e-05,0.995325270967162,0.0020226662562409,"CELF2"
5954,1.92378447746302,0.280154524190479,6.56261827795243e-12,1.37469169994373,2.47287725498231,0,0,0.94583034885495,0.330782921957333,6.50616045894357e-10,"RCN1"
5982,1.26899224996407,0.412912588539969,0.00211726176771384,0.459698447662525,2.07828605226562,0,0,0.0575969189648284,0.810335232759887,0.0176871378030271,"RFC2"
3074,0.744017749035858,0.249593232595777,0.0028738276623063,0.254824002363207,1.23321149570851,0.0337249575526635,10.7793106816272,1.12081626766145,0.28974275829176,0.0227279395862655,"HEXB"
9603,1.66372887250534,0.434596691524658,0.000129076826742297,0.811935009316743,2.51552273569393,0.0569788358639002,7.95713170448706,1.086450279656,0.297259052533856,0.00185735630199188,"NFE2L3"
5601,0.691153908697239,0.158470079966023,1.29223532337297e-05,0.380558259336652,1.00174955805783,0,0,0.365727216226264,0.545342563474893,0.000268462386210135,"MAPK9"
91522,4.56038740424975,0.465632553363099,1.19518986734224e-22,3.64776436962865,5.47301043887085,0,0,0.390597913560276,0.531985280379931,4.88325605496223e-20,"COL23A1"
84957,1.74373606809555,0.636774744346108,0.00617412601955987,0.495680502912482,2.99179163327862,0.337734841431606,37.7399037252286,1.60616520023791,0.205031695612839,0.0410887172367846,"RELT"
6646,0.889415304180141,0.217869118713963,4.45849585200807e-05,0.462399678157291,1.31643093020299,0,0,0.132109301731137,0.71625498971406,0.000765782160160826,"SOAT1"
639,1.67250793681915,0.320454163965456,1.79717116932142e-07,1.04442931675096,2.30058655688734,0,0,0.150604040471539,0.697958782691504,6.82570672562275e-06,"PRDM1"
493,0.840143762761966,0.223992489987876,0.000176294079450014,0.40112654957828,1.27916097594565,0,0,0.161366079953829,0.687901902055079,0.00239614221091183,"ATP2B4"
6916,1.55349338557759,0.271871857874291,1.10309027886893e-08,1.02063433573399,2.08635243542119,0,0,0.0893315849500916,0.765028632799639,6.06283049725614e-07,"TBXAS1"
8531,1.34095788903274,0.272375733162747,8.5144066251022e-07,0.807111261771066,1.87480451629442,0,0,0.00118343739003572,0.97255728651408,2.63302166344617e-05,"YBX3"
10076,1.59877018021342,0.329942856263096,1.26231391892013e-06,0.952094064981472,2.24544629544536,0,0,0.896161808964519,0.343812960274746,3.68393475515154e-05,"PTPRU"
586,1.43177243481336,0.463332141213468,0.00200045811577419,0.523658125155136,2.33988674447158,0,0,0.511272035521163,0.474588719532205,0.0169849979691331,"BCAT1"
11178,1.86224055529911,0.628432549719525,0.00304349736638798,0.630535391136167,3.09394571946206,0.484423919509148,52.5244374181656,2.10634681427163,0.146689137701218,0.0237199277404677,"LZTS1"
