"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0031406","carboxylic acid binding","25/1066","124/12392",0.201612903225806,2.3437027174242,4.61339516966783,4.54152633086997e-05,0.000953720529482693,0.000953720529482693,"PHYH/PTGDS/P4HTM/VDR/SERPINA5/FTCD/PCK1/UGT1A9/AMBP/TNFRSF11B/FABP1/ALB/GRHPR/PCCA/ACOX2/HNF4A/FOLR1/SHMT1/SCP2/ACOX1/CYP26B1/LCN12/PC/MCCC1/NAPEPLD",25
"GO:0043177","organic acid binding","25/1066","126/12392",0.198412698412698,2.30650108698889,4.52206780484518,5.99351904402005e-05,0.00121494756367662,0.00121494756367662,"PHYH/PTGDS/P4HTM/VDR/SERPINA5/FTCD/PCK1/UGT1A9/AMBP/TNFRSF11B/FABP1/ALB/GRHPR/PCCA/ACOX2/HNF4A/FOLR1/SHMT1/SCP2/ACOX1/CYP26B1/LCN12/PC/MCCC1/NAPEPLD",25
"GO:0000099","sulfur amino acid transmembrane transporter activity","6/1066","10/12392",0.6,6.97485928705441,5.79863515378754,6.1987120595746e-05,0.00121494756367662,0.00121494756367662,"SLC7A9/SLC43A2/SLC25A12/SLC3A1/CTNS/SLC1A1",6
"GO:0015280","ligand-gated sodium channel activity","6/1066","10/12392",0.6,6.97485928705441,5.79863515378754,6.1987120595746e-05,0.00121494756367662,0.00121494756367662,"GRIK5/SCNN1G/SCNN1A/SCNN1B/GRIK2/TPCN1",6
"GO:0042625","ATPase-coupled ion transmembrane transporter activity","9/1066","23/12392",0.391304347826087,4.54882127416592,5.22605833773532,6.71552526372118e-05,0.00123397776720877,0.00123397776720877,"ATP6V0D2/ATP6V0E2/ATP6V1H/ATP6V1A/ATP6V1B2/ATP6V1B1/ATP6V0A4/ATP6V1C2/ATP6V1G3",9
"GO:0044769","ATPase activity, coupled to transmembrane movement of ions, rotational mechanism","9/1066","23/12392",0.391304347826087,4.54882127416592,5.22605833773532,6.71552526372118e-05,0.00123397776720877,0.00123397776720877,"ATP6V0D2/ATP6V0E2/ATP6V1H/ATP6V1A/ATP6V1B2/ATP6V1B1/ATP6V0A4/ATP6V1C2/ATP6V1G3",9
"GO:0046961","proton-transporting ATPase activity, rotational mechanism","9/1066","23/12392",0.391304347826087,4.54882127416592,5.22605833773532,6.71552526372118e-05,0.00123397776720877,0.00123397776720877,"ATP6V0D2/ATP6V0E2/ATP6V1H/ATP6V1A/ATP6V1B2/ATP6V1B1/ATP6V0A4/ATP6V1C2/ATP6V1G3",9
"GO:0170055","lipid transmembrane transporter activity","11/1066","34/12392",0.323529411764706,3.76095353713718,4.94558833566385,8.12166522335361e-05,0.00146189974020365,0.00146189974020365,"RBP4/SLC22A11/SLC22A6/ABCD3/CEACAM1/FABP1/SLC10A2/SLC22A2/SLC27A2/STRA6/SLC22A8",11
"GO:0050660","flavin adenine dinucleotide binding","18/1066","78/12392",0.230769230769231,2.68263818732862,4.57332399514392,8.47235982967759e-05,0.00149452427395513,0.00149452427395513,"FMO1/AIFM1/CHDH/FMO4/HACL2/FOXRED2/ETFA/DLD/ETFDH/PRODH2/ACOX2/DAO/NQO2/ACAD8/ACOX1/ACADSB/AOX1/GCDH",18
"GO:0005501","retinoid binding","8/1066","19/12392",0.421052631578947,4.89463809617853,5.21194595747086,9.32288065231202e-05,0.00161230994810573,0.00161230994810573,"RBP4/PTGDS/SERPINA5/UGT1A9/ALDH1A2/CYP26B1/LCN12/STRA6",8
"GO:0008483","transaminase activity","8/1066","20/12392",0.4,4.64990619136961,5.01152898908301,0.0001437149069233,0.00234387782746373,0.00234387782746373,"PSAT1/AGXT/GPT/ABAT/AGXT2/GPT2/MGAT4A/OAT",8
"GO:0016712","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen","8/1066","20/12392",0.4,4.64990619136961,5.01152898908301,0.0001437149069233,0.00234387782746373,0.00234387782746373,"CYP4A11/CYP4F3/CYP39A1/CYP51A1/CYP8B1/CYP4A22/CYP4F2/CYP4F12",8
"GO:0019840","isoprenoid binding","8/1066","20/12392",0.4,4.64990619136961,5.01152898908301,0.0001437149069233,0.00234387782746373,0.00234387782746373,"RBP4/PTGDS/SERPINA5/UGT1A9/ALDH1A2/CYP26B1/LCN12/STRA6",8
"GO:0016830","carbon-carbon lyase activity","13/1066","48/12392",0.270833333333333,3.14837398373984,4.57505215034323,0.0001461601819847,0.00234387782746373,0.00234387782746373,"ECHDC1/ODC1/DCPH1/PCK1/PCK2/BKGD/ALDOB/DDC/MOCS1/SHMT1/HACL1/ACMSD/HOGA1",13
"GO:0008028","monocarboxylic acid transmembrane transporter activity","12/1066","43/12392",0.27906976744186,3.24412059862996,4.52228602187198,0.000191879249255045,0.00302209817576697,0.00302209817576697,"ABCD3/SLC16A7/SLC26A6/CEACAM1/SLC16A4/FABP1/MPC1/SLC10A2/SLC16A9/SLC27A2/SLC5A12/SLC16A5",12
"GO:0008106","alcohol dehydrogenase (NADP+) activity","9/1066","26/12392",0.346153846153846,4.02395728099293,4.73523139899322,0.000202663719238917,0.00313595439243376,0.00313595439243376,"DHRS1/DCXR/RDH12/MIOX/AKR1A1/CBR1/KCNAB2/AKR7A3/RDH10",9
"GO:0016651","oxidoreductase activity, acting on NAD(P)H","13/1066","51/12392",0.254901960784314,2.96317551410808,4.3098538452582,0.000283079867969577,0.00430476626808909,0.00430476626808909,"MT-ND4L/DCXR/MT-ND1/AIFM1/AMBP/MIOX/CBR1/ALDH7A1/NDUFS3/NQO2/MT-ND4/CBR4/CRYZ",13
"GO:0005310","dicarboxylic acid transmembrane transporter activity","8/1066","22/12392",0.363636363636364,4.22718744669964,4.64776524771027,0.000312175155295738,0.00466675401645494,0.00466675401645494,"SLC13A2/SLC22A6/SLC26A6/SLC13A3/SLC25A12/SLC25A10/SLC1A1/SLC26A7",8
"GO:0016620","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor","8/1066","23/12392",0.347826086956522,4.04339668814748,4.48176095902924,0.00044285243671362,0.00650993081969021,0.00650993081969021,"ALDH9A1/ALDH2/ALDH5A1/ALDH7A1/ALDH1A2/ALDH1B1/ALDH4A1/ALDH6A1",8
"GO:0072349","modified amino acid transmembrane transporter activity","9/1066","29/12392",0.310344827586207,3.60768583813159,4.31306332879443,0.000513076409690739,0.00735486509623903,0.00735486509623903,"SLC7A9/SLC13A3/SLC25A12/SLC16A9/SLC16A12/SLC3A1/CTNS/SLC25A20/SLC25A39",9
"GO:0016627","oxidoreductase activity, acting on the CH-CH group of donors","13/1066","54/12392",0.240740740740741,2.79855465221319,4.06341929309256,0.000517008657558753,0.00735486509623903,0.00735486509623903,"PTGR1/SDHB/RSAD1/DHDH/CRAT/SDHD/PECR/ACOX2/ACAD8/ACOX1/ACADSB/TECR/GCDH",13
"GO:0022843","voltage-gated monoatomic cation channel activity","14/1066","61/12392",0.229508196721311,2.66797896226125,4.00635878559746,0.000538480241324786,0.007538723378547,0.007538723378547,"TRPV1/CACNA2D2/KCNH6/KCNAB2/CACNA2D3/KCNE1/NCS1/KCNJ15/KCNC3/KCNJ3/KCNJ16/KCNK5/KCNJ1/KCNJ10",14
"GO:0005496","steroid binding","17/1066","83/12392",0.204819277108434,2.38097606184588,3.8726416594843,0.00059613778481723,0.00808913117244303,0.00808913117244303,"GAS1/VDR/EPHX1/ATP1A1/FABP1/ESRRG/GRAMD1B/CALB1/CYB5D2/SERPINA6/SCAP/GPR155/PROM2/ESRRB/HSD11B2/SCP2/KL",17
"GO:0022832","voltage-gated channel activity","17/1066","83/12392",0.204819277108434,2.38097606184588,3.8726416594843,0.00059613778481723,0.00808913117244303,0.00808913117244303,"TRPV1/CACNA2D2/KCNH6/CLCNKB/CLCN5/KCNAB2/CACNA2D3/KCNE1/NCS1/KCNJ15/KCNC3/KCNJ3/KCNJ16/KCNK5/KCNJ1/KCNJ10/TPCN1",17
"GO:0016769","transferase activity, transferring nitrogenous groups","8/1066","24/12392",0.333333333333333,3.87492182614134,4.32489357250125,0.000614633132367603,0.00809114063803323,0.00809114063803323,"PSAT1/AGXT/GPT/ABAT/AGXT2/GPT2/MGAT4A/OAT",8
"GO:0016878","acid-thiol ligase activity","8/1066","24/12392",0.333333333333333,3.87492182614134,4.32489357250125,0.000614633132367603,0.00809114063803323,0.00809114063803323,"SUCLG2/ACSM3/SUCLA2/SUCLG1/ACSBG1/ACSM2B/ACSS2/SLC27A2",8
"GO:0008509","monoatomic anion transmembrane transporter activity","17/1066","84/12392",0.202380952380952,2.35263110872867,3.81609144219055,0.000688706569811552,0.00893292933196748,0.00893292933196748,"SLC25A27/MCOLN3/SLC26A6/SLC4A1/CLCNKB/SLC12A3/CLCN5/PACC1/SLC4A9/SLC4A4/SLC1A1/SLC26A7/BSND/SLC12A1/SLC13A1/CLIC5/GABRA2",17
