"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"GO:0016054","organic acid catabolic process",202,-0.737969948022191,-2.21509801485386,1e-10,1.95933333333333e-07,1.27384490261264e-07,1356,"tags=43%, list=10%, signal=39%","54677/9673/254013/10840/122970/91452/51540/23659/27349/5264/8529/549/9942/23464/1384/1738/2110/152926/2108/5095/84693/56922/113675/84830/6652/10327/10994/8309/6342/1743/64087/1579/5053/26061/38/36/4942/11112/51084/84706/130013/55862/2639/440503/66002/27034/1800/6470/4329/5446/10841/5465/3081/64902/56603/11001/51/5825/1962/23576/501/5096/10455/7263/2326/2875/7915/3945/594/144193/112817/18/125061/2731/10247/1757/58510/26275/8659/1892/51181/445/4051/1610/189/3242",NA
"GO:0046395","carboxylic acid catabolic process",202,-0.737969948022191,-2.21509801485386,1e-10,1.95933333333333e-07,1.27384490261264e-07,1356,"tags=43%, list=10%, signal=39%","54677/9673/254013/10840/122970/91452/51540/23659/27349/5264/8529/549/9942/23464/1384/1738/2110/152926/2108/5095/84693/56922/113675/84830/6652/10327/10994/8309/6342/1743/64087/1579/5053/26061/38/36/4942/11112/51084/84706/130013/55862/2639/440503/66002/27034/1800/6470/4329/5446/10841/5465/3081/64902/56603/11001/51/5825/1962/23576/501/5096/10455/7263/2326/2875/7915/3945/594/144193/112817/18/125061/2731/10247/1757/58510/26275/8659/1892/51181/445/4051/1610/189/3242",NA
"GO:0009063","amino acid catabolic process",90,-0.789724891133361,-2.20271013924567,1.04928110737529e-08,5.1397286242933e-06,3.34155347509441e-06,1100,"tags=48%, list=8%, signal=44%","549/23464/1738/152926/2108/56922/113675/1743/64087/5053/38/36/4942/11112/84706/130013/2639/27034/6470/4329/10841/3081/64902/23576/501/2875/7915/594/144193/112817/18/125061/2731/10247/1757/58510/26275/8659/1892/445/1610/189/3242",0.747739663149885
"GO:0006520","amino acid metabolic process",225,-0.699669296736741,-2.18770156204485,1e-10,1.95933333333333e-07,1.27384490261264e-07,1234,"tags=33%, list=9%, signal=30%","51540/6567/4522/4482/549/23464/23395/1738/152926/2271/2108/5095/56922/113675/29968/2678/1743/4594/64087/5053/4953/38/339983/36/4942/11112/435/84706/130013/1497/148811/2639/3172/670/51733/27034/1733/1800/6470/4329/10841/3081/64902/23576/501/5096/635/2875/79814/7915/594/144193/1644/112817/18/125061/26227/23743/2731/10247/1757/10249/58510/5184/26275/8659/95/1491/389434/1892/445/1610/189/3242",NA
"GO:0170040","proteinogenic amino acid catabolic process",72,-0.796964599342327,-2.17423162861235,3.75509372826986e-07,8.17497812398898e-05,5.31489667176585e-05,1100,"tags=50%, list=8%, signal=46%","549/23464/1738/56922/113675/1743/64087/5053/38/36/4942/11112/84706/130013/2639/27034/6470/4329/10841/3081/64902/23576/501/2875/144193/125061/2731/10247/58510/26275/8659/1892/445/1610/189/3242",0.674962860011025
"GO:0071706","tumor necrosis factor superfamily cytokine production",132,0.634257430216235,2.15975781177937,7.36469116416532e-09,4.6778433915591e-06,3.04126248361235e-06,1902,"tags=34%, list=14%, signal=30%","2214/140885/10457/5699/3133/5696/7098/4938/64581/5788/50856/4939/54209/23208/7128/7099/7305/26191/4940/10392/914/409/7097/2212/5698/23643/942/5683/10865/29126/83786/102/2209/2213/64115/10270/8841/11006/2000/5682/1524/7040/6376/64135/9181",0.761460801445585
"GO:1903555","regulation of tumor necrosis factor superfamily cytokine production",132,0.634257430216235,2.15975781177937,7.36469116416532e-09,4.6778433915591e-06,3.04126248361235e-06,1902,"tags=34%, list=14%, signal=30%","2214/140885/10457/5699/3133/5696/7098/4938/64581/5788/50856/4939/54209/23208/7128/7099/7305/26191/4940/10392/914/409/7097/2212/5698/23643/942/5683/10865/29126/83786/102/2209/2213/64115/10270/8841/11006/2000/5682/1524/7040/6376/64135/9181",0.761460801445585
"GO:0001656","metanephros development",47,-0.84252884062048,-2.15850752579182,6.02985873017628e-07,0.000104245616517577,6.77744541786123e-05,779,"tags=32%, list=6%, signal=30%","1512/6092/7849/38/3975/9356/153572/358/7490/6943/7827/7021/359/793/7369",0.659444398037935
"GO:0170035","L-amino acid catabolic process",75,-0.793810295303731,-2.15541442265085,1.43351402904429e-07,3.83008884669197e-05,2.49010164371152e-05,1100,"tags=48%, list=8%, signal=44%","549/23464/1738/56922/113675/1743/64087/5053/38/36/4942/11112/84706/130013/2639/27034/6470/4329/10841/3081/64902/23576/501/2875/144193/112817/125061/10247/58510/26275/8659/1892/445/1610/189/3242",0.690132458796796
"GO:1901605","alpha-amino acid metabolic process",152,-0.733571541246846,-2.15367519786682,8.14803232109814e-10,9.57882679668297e-07,6.22759766313235e-07,1181,"tags=38%, list=9%, signal=35%","4522/4482/549/23464/1738/2271/56922/113675/29968/2678/1743/4594/64087/5053/4953/38/339983/36/4942/11112/435/84706/130013/2639/3172/670/27034/1800/6470/4329/10841/3081/64902/23576/501/635/2875/79814/7915/144193/112817/125061/26227/23743/2731/10247/1757/10249/58510/26275/8659/1491/389434/1892/445/1610/189/3242",0.801215574617779
"GO:0170039","proteinogenic amino acid metabolic process",116,-0.762148751037768,-2.15233112133839,1.00070600283681e-08,5.1397286242933e-06,3.34155347509441e-06,884,"tags=38%, list=7%, signal=36%","56922/113675/29968/2678/1743/64087/5053/4953/38/36/4942/11112/435/84706/130013/2639/27034/6470/4329/10841/3081/64902/23576/501/635/2875/79814/144193/125061/26227/23743/2731/10247/10249/58510/26275/8659/1491/389434/1892/445/1610/189/3242",0.747739663149885
"GO:0050764","regulation of phagocytosis",68,0.697724825611218,2.14421010514625,8.45495005676633e-07,0.000130784727457033,8.502864498676e-05,1823,"tags=46%, list=14%, signal=40%","140885/11031/11314/10960/57118/8291/64581/5873/5788/3561/3071/54209/23208/3601/718/1445/7097/2212/949/1794/3055/5648/2209/116985/2213/7052/55646/196527/7040/3600/811",0.659444398037935
"GO:1901606","alpha-amino acid catabolic process",80,-0.791239849924535,-2.14298295203216,2.3523528731212e-07,6.01179573400278e-05,3.90852093465866e-05,1100,"tags=48%, list=8%, signal=44%","549/23464/1738/56922/113675/1743/64087/5053/38/36/4942/11112/84706/130013/2639/27034/6470/4329/10841/3081/64902/23576/501/2875/144193/112817/125061/2731/10247/1757/58510/26275/8659/1892/445/1610/189/3242",0.690132458796796
"GO:0061615","glycolytic process through fructose-6-phosphate",19,0.877358903286483,2.12195232778554,1.65199859724294e-06,0.000220691994422592,0.000143481135833261,990,"tags=58%, list=7%, signal=54%","3099/2026/5230/5214/226/7167/83440/5315/2023/2597/3098",0.643551836150722
"GO:0170033","L-amino acid metabolic process",124,-0.732742930143311,-2.12189926227017,2.05085230332471e-08,8.0366065592951e-06,5.22493550520316e-06,884,"tags=35%, list=7%, signal=33%","56922/113675/29968/2678/1743/64087/5053/4953/38/339983/36/4942/11112/435/84706/130013/2639/27034/6470/4329/10841/3081/64902/23576/501/635/2875/79814/144193/112817/125061/26227/23743/10247/58510/26275/8659/1491/389434/1892/445/1610/189/3242",0.73376198835648
"GO:0032640","tumor necrosis factor production",128,0.631583936546894,2.10155586549109,1.4741683441371e-08,6.18940109059847e-06,4.02398963736849e-06,1902,"tags=34%, list=14%, signal=29%","2214/140885/10457/5699/3133/5696/7098/4938/64581/5788/50856/4939/54209/23208/7128/7099/7305/26191/4940/10392/914/409/7097/2212/5698/23643/5683/10865/83786/102/2209/2213/64115/10270/8841/11006/2000/5682/1524/7040/6376/64135/9181",0.747739663149885
"GO:0032680","regulation of tumor necrosis factor production",128,0.631583936546894,2.10155586549109,1.4741683441371e-08,6.18940109059847e-06,4.02398963736849e-06,1902,"tags=34%, list=14%, signal=29%","2214/140885/10457/5699/3133/5696/7098/4938/64581/5788/50856/4939/54209/23208/7128/7099/7305/26191/4940/10392/914/409/7097/2212/5698/23643/5683/10865/83786/102/2209/2213/64115/10270/8841/11006/2000/5682/1524/7040/6376/64135/9181",0.747739663149885
"GO:0061620","glycolytic process through glucose-6-phosphate",17,0.883528068743463,2.09568129999646,6.24955675094059e-06,0.000640662490868406,0.000416521596608288,990,"tags=65%, list=7%, signal=60%","3099/2026/5230/5214/226/7167/83440/5315/2023/2597/3098",0.610526878385931
"GO:0032609","type II interferon production",81,0.655238927764854,2.09076284200019,6.50551379026788e-07,0.000106220583497763,6.90584631717416e-05,1624,"tags=35%, list=12%, signal=31%","140885/79876/5699/5696/7098/11118/64581/80381/7805/7099/26191/11119/9636/56253/914/51284/5698/51571/8140/5683/10865/29126/3606/558/64115/11006/114836/5682",0.659444398037935
"GO:0032649","regulation of type II interferon production",81,0.655238927764854,2.09076284200019,6.50551379026788e-07,0.000106220583497763,6.90584631717416e-05,1624,"tags=35%, list=12%, signal=31%","140885/79876/5699/5696/7098/11118/64581/80381/7805/7099/26191/11119/9636/56253/914/51284/5698/51571/8140/5683/10865/29126/3606/558/64115/11006/114836/5682",0.659444398037935
"GO:0032729","positive regulation of type II interferon production",53,0.725604598261433,2.08797444354578,1.24184070999225e-06,0.000178037553495963,0.000115749692069305,1116,"tags=36%, list=8%, signal=33%","5699/5696/7098/11118/64581/80381/7099/26191/11119/9636/56253/914/51284/5698/51571/8140/5683/10865/3606",0.643551836150722
"GO:0006007","glucose catabolic process",17,0.878141017679391,2.08290350314259,8.35112965013607e-06,0.000791740969088707,0.0005147440614137,990,"tags=59%, list=7%, signal=55%","3099/2026/5230/5214/226/7167/5315/2023/2597/3098",0.593325476396405
"GO:0072001","renal system development",193,-0.682876413915794,-2.07917673638907,6.61133622435673e-09,4.6778433915591e-06,3.04126248361235e-06,814,"tags=22%, list=6%, signal=21%","9353/1512/4311/6092/654/847/4091/7849/1579/38/1285/64220/3975/6569/9953/9356/284541/153572/8100/56603/4072/28999/3248/5800/8854/358/7490/7020/2296/2246/6422/65266/445/1286/2625/2719/6943/7827/7021/359/793/7369",0.761460801445585
"GO:0001822","kidney development",188,-0.691977302152207,-2.07833049332102,7.95822285055989e-09,4.6778433915591e-06,3.04126248361235e-06,814,"tags=22%, list=6%, signal=21%","9353/1512/4311/6092/654/847/4091/7849/1579/38/1285/64220/3975/6569/9953/9356/284541/153572/8100/56603/4072/28999/3248/5800/8854/358/7490/7020/2296/2246/6422/65266/445/1286/2625/2719/6943/7827/7021/359/793/7369",0.747739663149885
"GO:0072073","kidney epithelium development",90,-0.741855424559378,-2.06919204887439,1.63176818788757e-06,0.000220691994422592,0.000143481135833261,723,"tags=28%, list=5%, signal=26%","6092/847/4091/7849/38/3975/9953/9356/153572/4072/28999/5800/358/7490/2296/2246/6422/65266/2625/2719/6943/7827/7021/793/7369",0.643551836150722
"GO:0071709","membrane assembly",53,0.718473315147553,2.0674537123829,2.21752156238471e-06,0.000289657594304385,0.000188318569245159,1646,"tags=40%, list=12%, signal=35%","858/857/6281/302/7357/8826/22871/9935/7329/221035/6810/23180/2054/4038/22933/128866/2013/8841/80346/1104/23141",0.627256739718528
"GO:0044091","membrane biogenesis",58,0.687548503655459,2.06029125205565,1.84625018891943e-05,0.00146652143384708,0.000953447185987557,1646,"tags=36%, list=12%, signal=32%","858/857/6281/302/7357/8826/22871/9935/7329/221035/6810/23180/2054/4038/22933/128866/2013/8841/80346/1104/23141",0.575610261071129
"GO:0072009","nephron epithelium development",72,-0.752413352046318,-2.05268955378864,1.26446840558083e-05,0.00115468319571962,0.000750708048485833,694,"tags=28%, list=5%, signal=26%","7849/38/3975/9953/9356/153572/28999/5800/358/7490/2296/2246/65266/2625/2719/6943/7827/7021/793/7369",0.593325476396405
"GO:0044282","small molecule catabolic process",286,-0.647714453984339,-2.04431029532194,7.41926421287569e-10,9.57882679668297e-07,6.22759766313235e-07,1285,"tags=39%, list=10%, signal=36%","254013/10840/122970/91452/1576/51540/23659/89944/27349/5019/5264/8529/51302/549/9942/130589/23464/27233/9615/1384/26007/1738/2110/152926/2108/5095/84693/56922/27284/113675/84830/6652/2584/10327/2710/10994/8309/6342/1743/64087/1579/5053/26061/55902/4835/38/36/4942/11112/51084/84706/1593/130013/2528/55862/2639/219/1594/132158/51733/440503/66002/25953/27034/1800/6470/4329/27294/5446/10841/5465/3029/3081/64902/56603/11001/51/1591/5825/1962/23576/501/5096/10455/7263/4860/2326/2875/7915/3945/594/144193/55586/112817/18/125061/2731/10247/217/1757/58510/26275/8659/1892/51181/445/4051/229/1610/189/3242",0.801215574617779
"GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production",87,0.646013125190151,2.03784437042208,5.20484204702268e-06,0.000556255664589078,0.000361645173300207,1094,"tags=28%, list=8%, signal=26%","2214/5699/3133/5696/7098/4938/64581/5788/4939/7099/7305/4940/10392/914/7097/2212/5698/23643/942/5683/10865/83786/102/2209",0.610526878385931
"GO:0072329","monocarboxylic acid catabolic process",104,-0.723113291736045,-2.03734062766465,2.26837082082263e-06,0.000289858340973813,0.000188449083087402,1356,"tags=41%, list=10%, signal=37%","54677/254013/91452/23659/27349/5264/8529/549/9942/1384/2110/2108/5095/84693/84830/6652/10327/10994/8309/6342/1579/26061/38/51084/55862/2639/440503/66002/5465/64902/56603/11001/51/5825/1962/5096/10455/3945/112817/1892/51181/4051/189",0.627256739718528
"GO:0019884","antigen processing and presentation of exogenous antigen",27,0.802327232207869,2.03277893546261,6.43916971515818e-05,0.00415927907535162,0.00270412203913581,620,"tags=37%, list=5%, signal=35%","1520/567/5699/3133/3134/912/50856/10437/3140/1509",0.538434096309916
"GO:0018958","phenol-containing compound metabolic process",56,-0.783984628484825,-2.02731412204743,2.47548536827e-05,0.00188972766164819,0.0012285913316349,855,"tags=34%, list=6%, signal=32%","27284/4128/7849/5053/9365/4881/1497/223/2643/1733/5071/1644/18/217/1428/389434/2625/1610/115111",0.575610261071129
"GO:0019882","antigen processing and presentation",68,0.658194858374532,2.02272875305196,1.55634939801472e-05,0.00130056726945352,0.000845553412741513,1888,"tags=40%, list=14%, signal=34%","1520/567/5699/3133/3134/925/10981/5873/6890/912/50856/54209/10437/3140/1509/10392/23180/55080/7454/51752/2213/219972/2923/6892/811/3077/55016",0.575610261071129
"GO:0032760","positive regulation of tumor necrosis factor production",84,0.645979886463179,2.01284792293659,4.9498803209321e-06,0.00055047644251559,0.000357887858271602,2249,"tags=39%, list=17%, signal=33%","2214/5699/3133/5696/7098/4938/64581/5788/4939/7099/7305/4940/10392/914/7097/2212/5698/23643/5683/10865/83786/102/2209/2213/5682/7040/64135/9181/29108/1536/4898/5688/3459",0.610526878385931
"GO:0061621","canonical glycolysis",16,0.880009486576297,2.01034960047074,1.45592900790591e-05,0.0012402827113726,0.000806359889255143,990,"tags=62%, list=7%, signal=58%","3099/2026/5230/5214/226/7167/5315/2023/2597/3098",0.593325476396405
"GO:0061718","glucose catabolic process to pyruvate",16,0.880009486576297,2.01034960047074,1.45592900790591e-05,0.0012402827113726,0.000806359889255143,990,"tags=62%, list=7%, signal=58%","3099/2026/5230/5214/226/7167/5315/2023/2597/3098",0.593325476396405
"GO:0072006","nephron development",102,-0.703927051015312,-2.00362172707187,1.2965139659322e-05,0.00115468319571962,0.000750708048485833,694,"tags=22%, list=5%, signal=21%","7849/38/1285/3975/9953/9356/153572/28999/5800/358/7490/2296/2246/65266/1286/2625/2719/6943/7827/7021/793/7369",0.593325476396405
"GO:0070661","leukocyte proliferation",177,0.571653317331167,2.00341391777888,5.88273978492334e-08,1.92104135865441e-05,1.24894968140353e-05,2328,"tags=42%, list=17%, signal=36%","2214/4208/10457/11314/3133/3958/4828/6352/10673/6541/4690/4332/301/5788/912/3561/3071/80381/54209/923/1029/7128/7805/7305/26191/11119/56253/10385/100133941/4067/3087/942/2494/5130/916/29126/8744/283234/3606/9231/55716/7409/7293/2013/5880/2213/64115/4478/11006/202309/2000/952/958/3659/8660/11148/7037/1439/196/3600/6376/23240/7412/7133/51293/2323/684/29108/8740/1435/115352/2796/3574/4609/6664",0.719512826338911
"GO:0006575","modified amino acid metabolic process",140,-0.675494232445953,-1.99202489153737,3.92931637262315e-06,0.000452872973299586,0.000294431743059906,1853,"tags=39%, list=14%, signal=34%","8876/25974/441024/6573/5447/2938/34/22928/2946/2806/29958/54677/22929/10840/6567/23659/4522/57515/2939/6505/1384/8424/55349/27284/9027/284439/2678/7849/4780/2348/2628/1497/223/2643/1733/1800/6470/10841/3029/64902/501/635/129642/112817/23743/8836/1428/1757/8659/389434/2947/445/2625/115111",0.610526878385931
"GO:0006909","phagocytosis",174,0.569221475641999,1.99077117888865,6.97784585738923e-08,2.15872515524915e-05,1.40347790157663e-05,1866,"tags=35%, list=14%, signal=31%","140885/4481/11031/11314/9938/1777/3003/4688/10960/57118/3689/8291/64581/301/9844/5873/23603/5788/3561/3071/948/54209/23208/3687/3601/7099/7305/718/1445/338382/5175/7097/4067/2212/949/1794/3055/5648/3688/23184/2209/7409/558/116985/3683/22918/84286/11151/2213/122618/4627/4689/7052/55646/196527/7040/3600/811/353376/5338/4615",0.704975715167238
"GO:0097300","programmed necrotic cell death",43,0.70236239297882,1.98516727090956,0.000102409553827357,0.00562582577006731,0.00365758564827514,1027,"tags=28%, list=8%, signal=26%","8996/857/7098/8531/197259/355/330/54936/356/8473/26471/253430",0.538434096309916
"GO:0002478","antigen processing and presentation of exogenous peptide antigen",25,0.782468810271827,1.98437452807747,0.000288831775763608,0.0115493413465203,0.00750871194426591,620,"tags=32%, list=5%, signal=31%","1520/567/5699/3133/3134/50856/10437/1509",0.49849310876659
"GO:0070665","positive regulation of leukocyte proliferation",90,0.627382748256035,1.9836196754304,5.9422515539987e-06,0.000623724189900078,0.000405509295648391,2811,"tags=52%, list=21%, signal=42%","2214/4208/3133/4828/6352/10673/6541/4690/301/5788/912/3561/3071/80381/923/100133941/4067/942/2494/916/29126/8744/283234/3606/7293/952/8660/11148/7037/1439/3600/7412/51293/2323/684/29108/1435/115352/3574/64926/7297/975/1436/23529/920/972/729230",0.610526878385931
"GO:0030101","natural killer cell activation",49,0.677294448555982,1.97706285822951,0.000333515559605987,0.0127298990867792,0.00827624212102773,1290,"tags=33%, list=10%, signal=30%","2214/3133/3134/639/5788/3561/7305/26191/914/57823/3606/4068/7409/558/2013/11151",0.49849310876659
"GO:0061326","renal tubule development",60,-0.75037957104674,-1.97081313519772,9.24116748606147e-05,0.00535177815303234,0.00347941578095642,694,"tags=27%, list=5%, signal=25%","7849/38/3975/9953/9356/153572/358/7490/2246/65266/2625/2719/6943/7021/793/7369",0.538434096309916
"GO:0033209","tumor necrosis factor-mediated signaling pathway",95,0.609528555082764,1.96691208876238,6.32161015147458e-06,0.000640662490868406,0.000416521596608288,2013,"tags=29%, list=15%, signal=25%","8996/60401/307/355/330/10673/834/8717/83483/7188/7128/7805/7114/102/7293/8439/10010/90268/114769/83643/8904/7186/147138/3611/7132/837/22900/7133",0.610526878385931
"GO:0046651","lymphocyte proliferation",152,0.574289432449576,1.96530637137146,4.6864321810419e-07,8.60839011255135e-05,5.59667601118132e-05,2511,"tags=46%, list=19%, signal=38%","2214/4208/10457/11314/3133/3958/6352/10673/6541/4690/4332/301/5788/912/3071/80381/923/1029/7805/7305/26191/11119/56253/10385/100133941/4067/942/2494/5130/916/29126/8744/283234/3606/9231/55716/7409/7293/2013/5880/2213/64115/4478/11006/202309/2000/952/958/3659/8660/11148/7037/196/3600/23240/7412/7133/51293/2323/29108/8740/115352/2796/3574/4609/6664/64926/7297/975/22806",0.674962860011025
"GO:0070663","regulation of leukocyte proliferation",148,0.577578624946762,1.96521940002085,4.36901265350191e-07,8.49092081906038e-05,5.52030428913626e-05,2511,"tags=45%, list=19%, signal=37%","2214/4208/10457/11314/3133/3958/4828/6352/10673/6541/4690/4332/301/5788/912/3561/3071/80381/923/1029/7128/7805/7305/26191/56253/10385/100133941/4067/3087/942/2494/916/29126/8744/283234/3606/9231/7293/5880/2213/64115/11006/952/3659/8660/11148/7037/1439/196/3600/23240/7412/7133/51293/2323/684/29108/1435/115352/2796/3574/6664/64926/7297/975/22806",0.674962860011025
"GO:0015701","bicarbonate transport",23,-0.873610516178228,-1.96420848166109,9.74524081286609e-05,0.0054554786188597,0.00354683580977204,952,"tags=35%, list=7%, signal=32%","55630/762/283375/65010/8671/83697/115111/6521",0.538434096309916
"GO:0002228","natural killer cell mediated immunity",47,0.690177285298416,1.95960866813828,0.000242840322084335,0.0101958243800837,0.00662873370934163,1724,"tags=40%, list=13%, signal=35%","2214/567/3133/3134/441168/5272/7305/56253/3635/914/203068/409/57823/7409/11151/5817/114836/10870/7040",0.518848077743792
"GO:0032943","mononuclear cell proliferation",154,0.571095972049541,1.95920606630019,3.16613354933898e-07,7.75438875125605e-05,5.04145385352042e-05,2511,"tags=46%, list=19%, signal=38%","2214/4208/10457/11314/3133/3958/6352/10673/6541/4690/4332/301/5788/912/3071/80381/923/1029/7805/7305/26191/11119/56253/10385/100133941/4067/942/2494/5130/916/29126/8744/283234/3606/9231/55716/7409/7293/2013/5880/2213/64115/4478/11006/202309/2000/952/958/3659/8660/11148/7037/196/3600/23240/7412/7133/51293/2323/29108/8740/1435/115352/2796/3574/4609/6664/64926/7297/975/22806",0.674962860011025
"GO:0001657","ureteric bud development",52,-0.763221135931913,-1.95705107318785,9.3480917914724e-05,0.00535177815303234,0.00347941578095642,814,"tags=31%, list=6%, signal=29%","9353/6092/847/4091/7849/3975/9953/4072/7490/2296/2246/6422/2625/2719/6943/793",0.538434096309916
"GO:0001776","leukocyte homeostasis",59,0.664469696895151,1.95644368326601,2.66362175701039e-05,0.00199827311695283,0.0012991612916255,997,"tags=25%, list=7%, signal=24%","121260/4208/5699/5696/355/10673/301/3561/3071/55619/7128/10019/4067/5698/5683",0.575610261071129
"GO:0072080","nephron tubule development",58,-0.757838101990885,-1.95502759665682,9.24116586323362e-05,0.00535177815303234,0.00347941578095642,694,"tags=28%, list=5%, signal=26%","7849/38/3975/9953/9356/153572/358/7490/2246/65266/2625/2719/6943/7021/793/7369",0.538434096309916
"GO:0001823","mesonephros development",55,-0.750271742797858,-1.95173264928837,0.000200371266611591,0.00892259322077978,0.00580095265007304,814,"tags=29%, list=6%, signal=27%","9353/6092/847/4091/7849/3975/9953/4072/7490/2296/2246/6422/2625/2719/6943/793",0.518848077743792
"GO:0048002","antigen processing and presentation of peptide antigen",45,0.693235006240625,1.94717466612926,0.000114113167160984,0.00609779269611147,0.00396443117206373,1888,"tags=44%, list=14%, signal=38%","1520/567/5699/3133/3134/6890/50856/54209/10437/3140/1509/55080/51752/2213/219972/2923/6892/811/3077/55016",0.538434096309916
"GO:0050777","negative regulation of immune response",147,0.570974748006909,1.94682738549668,3.57850479512366e-07,8.17497812398898e-05,5.31489667176585e-05,1764,"tags=35%, list=13%, signal=30%","11314/10068/3133/3958/84166/3134/6688/4938/79651/301/9111/25939/5788/56833/3071/54209/9140/7128/5272/4940/9636/3635/84695/64092/6737/409/4067/55255/10212/3055/5648/3428/29126/3956/11277/2896/3606/2/7534/2213/54625/6773/10906/5817/2778/11006/5682/10769/55646/7040/196",0.674962860011025
"GO:0032944","regulation of mononuclear cell proliferation",132,0.57106737948867,1.94458460420802,4.96346571169211e-06,0.00055047644251559,0.000357887858271602,2511,"tags=45%, list=19%, signal=37%","2214/4208/10457/11314/3133/3958/6352/10673/6541/4690/4332/301/5788/912/3071/80381/923/1029/7805/7305/26191/56253/10385/100133941/4067/942/2494/916/29126/8744/283234/3606/9231/7293/5880/2213/64115/11006/952/3659/8660/11148/7037/196/3600/23240/7412/7133/51293/2323/29108/1435/115352/2796/3574/6664/64926/7297/975/22806",0.610526878385931
"GO:0050868","negative regulation of T cell activation",87,0.614596549655849,1.93874097902942,3.85273937718363e-05,0.00269600024512921,0.00175278300597156,1904,"tags=37%, list=14%, signal=32%","10457/11314/5699/3133/3958/5696/55824/301/864/865/1029/7805/26191/867/56253/1445/84695/10385/5698/942/5683/29126/3956/9231/64115/11006/5682/3659/861/3077/79626/23240",0.557332238758646
"GO:0006576","biogenic amine metabolic process",47,-0.756273951935176,-1.93752775941795,0.000578710910763302,0.0185883209479054,0.0120850482583959,1118,"tags=38%, list=8%, signal=35%","26/6505/27284/4128/5053/4953/9365/4881/2643/6581/5071/79814/1644/18/112483/217/2625/1610",0.477270815362862
"GO:0062099","negative regulation of programmed necrotic cell death",15,0.856234151596308,1.93484752238247,0.000111481027617887,0.00601179339759577,0.00390851941566233,816,"tags=40%, list=6%, signal=38%","8996/857/8531/330/54936/26471",0.538434096309916
"GO:0072163","mesonephric epithelium development",53,-0.756407692710292,-1.93461022193296,0.000318293128696814,0.0123087303321044,0.00800242262224472,814,"tags=30%, list=6%, signal=28%","9353/6092/847/4091/7849/3975/9953/4072/7490/2296/2246/6422/2625/2719/6943/793",0.49849310876659
"GO:0072164","mesonephric tubule development",53,-0.756407692710292,-1.93461022193296,0.000318293128696814,0.0123087303321044,0.00800242262224472,814,"tags=30%, list=6%, signal=28%","9353/6092/847/4091/7849/3975/9953/4072/7490/2296/2246/6422/2625/2719/6943/793",0.49849310876659
"GO:0031579","membrane raft organization",22,0.790593455529473,1.93003185722081,0.000791320076448411,0.0236280072027557,0.015361559986794,859,"tags=36%, list=6%, signal=34%","858/857/6281/302/5788/8826/914/23180",0.477270815362862
"GO:0050866","negative regulation of cell activation",140,0.553159139418323,1.92812405047808,1.04598230069961e-05,0.000975918089446396,0.000634485343794876,1904,"tags=37%, list=14%, signal=32%","10457/11314/5699/3133/3958/5696/4345/55824/4332/301/8832/5788/864/865/54209/23208/1029/7128/7805/7305/26191/867/10019/56253/1445/84695/5154/10385/64092/4067/5698/942/9572/5683/29126/3956/928/114757/2896/9231/2213/2335/64115/11006/5682/4846/3659/861/6376/3077/79626/23240",0.593325476396405
"GO:0032946","positive regulation of mononuclear cell proliferation",80,0.617618109377314,1.92634830340249,2.68566819052864e-05,0.00199827311695283,0.0012991612916255,2493,"tags=46%, list=18%, signal=38%","2214/4208/3133/6352/10673/6541/4690/301/5788/912/3071/80381/923/100133941/942/2494/916/29126/8744/283234/3606/7293/952/8660/11148/7037/3600/7412/51293/2323/29108/1435/115352/3574/64926/7297/975",0.575610261071129
"GO:0050766","positive regulation of phagocytosis",48,0.682535593208912,1.92574361763218,0.000167480491642238,0.00781309785613553,0.00507962310870296,1823,"tags=46%, list=14%, signal=40%","140885/11031/10960/57118/64581/5873/5788/3561/3071/54209/3601/718/2212/1794/5648/2209/116985/2213/55646/196527/3600/811",0.518848077743792
"GO:0006584","catecholamine metabolic process",27,-0.810805443590624,-1.92229908833405,0.00230280038653787,0.0479995059293249,0.0312064950438903,1023,"tags=44%, list=8%, signal=41%","6505/4128/5053/9365/4881/2643/5071/1644/18/217/2625/1610",0.431707695803346
"GO:0009712","catechol-containing compound metabolic process",27,-0.810805443590624,-1.92229908833405,0.00230280038653787,0.0479995059293249,0.0312064950438903,1023,"tags=44%, list=8%, signal=41%","6505/4128/5053/9365/4881/2643/5071/1644/18/217/2625/1610",0.431707695803346
"GO:0009062","fatty acid catabolic process",87,-0.698004846079896,-1.919439387859,0.000156330083682202,0.00747079863320314,0.00485708000545321,2339,"tags=51%, list=17%, signal=42%","80724/3712/1891/55268/3032/9663/51390/2166/30/34/3667/54677/254013/91452/23659/27349/5264/8529/549/1384/2110/2108/5095/84693/84830/10994/8309/6342/1579/26061/38/55862/2639/440503/66002/5465/11001/51/5825/1962/5096/10455/1892/4051",0.518848077743792
"GO:0070269","pyroptotic inflammatory response",33,0.717351592780392,1.91923270850206,0.00033743644458171,0.0127837079815838,0.00831122554380523,2267,"tags=55%, list=17%, signal=45%","2634/834/54209/91039/115362/6737/3001/1687/2635/114548/3429/7186/836/837/22861/22900/29108/51776",0.49849310876659
