Gene_ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
10718,16.6174061339975,0.498390999225136,0.304226699501551,1.63822241782758,0.10137530479,0.265004701511992
3434,440.466086733783,0.225950479468627,0.369195648272005,0.612007428923317,0.540532842447153,0.739744595624021
159013,111.275800603507,0.383688474713975,0.287114347486749,1.33636120267965,0.181431240971878,0.387542778381021
80333,60.1806280268216,0.80848135350781,0.627488166113167,1.28844079804049,0.197592564612177,0.408459159020562
10933,1685.60918450414,-0.283556951948482,0.256565571728828,-1.10520265847743,0.269071785190153,0.490363097833147
348793,36.0144362937184,0.329116910293645,0.337082624206623,0.976368660556959,0.328881806061046,0.554084692656739
1762,87.4480537758606,-0.144316985591535,0.27163925674396,-0.531281771719631,0.595223535065526,0.777541195054186
79581,386.989131804791,0.296609557443242,0.278697079246511,1.06427221356305,0.287205401722727,0.51003382488979
51227,175.61550951672,0.497907559975301,0.238897507463533,2.08418901168864,0.037142977870755,0.132402656700842
10320,71.4696333287883,0.767326568261956,0.364168826288807,2.10706274911467,0.0351121407497704,0.127553848735767
5833,294.355713902227,-1.12779998195878,0.311984428756992,-3.61492394492942,0.000300435807533508,0.00290160522349744
339983,30.3969851982228,-3.54821132162492,0.404790498864167,-8.76554991182133,1.85867163639763e-18,3.98568899030016e-16
23742,17.6001337582776,-0.782146477834474,0.429654446960306,-1.82040819865349,0.0686968648153743,0.201194146975287
10134,266.805388575737,0.197062236745003,0.281732559974729,0.699465609380327,0.484261098003914,0.693592079837791
51326,13.4488525416914,-0.871763245686265,0.39804422927288,-2.19011652870522,0.0285157868023515,0.109714229906216
100506084,13.4488525416914,-0.871763245686265,0.39804422927288,-2.19011652870522,0.0285157868023515,0.109714229906216
54584,17.5468386171504,0.27358270214544,0.348863521353186,0.784211261424687,0.432916158334299,0.651748722792883
127602,56.5265844088008,0.112972232435467,0.25552230830024,0.442122776625531,0.658400363336093,0.819507218068615
440345,38.3212008075927,0.652441908427592,0.333058031264248,1.95894362898562,0.0501193888231871,0.161601910737607
374899,21.4632234193747,-0.377882494445835,0.342928732585187,-1.10192718935257,0.270493327018472,0.492340904509483
79896,77.1713277831251,0.0633510257137011,0.284033783239398,0.22304046015648,0.823504016903232,0.912536869437219
140691,184.812645221847,0.773078365803612,0.241433868740334,3.20202948259538,0.00136463030616892,0.0100581022136747
527,1012.67704173219,-0.0698829782863875,0.283523151049269,-0.246480677248976,0.805310160446934,0.90257873760504
8519,31.3174641165558,-0.768855422027543,0.522733054661537,-1.47083758176603,0.141335046206627,0.329882783790642
3916,644.453804368889,-0.530091998031841,0.281458019686178,-1.88337855365744,0.0596490846405821,0.182687801295994
84856,49.5255547968387,0.110879278310088,0.416450157878683,0.266248616340753,0.790047743361118,0.895875939537349
283897,36.732898898771,0.408131788408755,0.485149935989889,0.841248773074682,0.400208582198392,0.62223434712708
200942,57.8934807576928,0.0875450451799458,0.282640541327886,0.309739872307938,0.756758779138042,0.878442879166431
54093,50.2363497704346,-0.0333212384383053,0.297856649153121,-0.111870050687288,0.910926443596908,0.957105079008913
5727,43.6903961305402,-0.552005063101467,0.257687670135553,-2.14214775123347,0.0321815944012084,0.120212357529174
55599,75.9182218767343,-0.078941737661674,0.299943915547916,-0.263188328116171,0.792405426585478,0.896387411346776
10308,48.2065304869368,0.368538468938597,0.31502573921643,1.16986780145416,0.242054173231904,0.460623756544627
8660,174.641424324781,0.627826776115782,0.409807753971546,1.53200316497519,0.125521653740151,0.305939353540312
23299,89.2251609832556,-0.194156098517196,0.317870875569862,-0.610801786005475,0.541330810895164,0.740349670033219
55217,48.6582729976136,-0.35770224574136,0.38457510491658,-0.93012324814668,0.352307275052499,0.578633920873682
84631,20.8661053187569,-0.0313498759225097,0.581805933451871,-0.0538837335956855,0.957027796546765,0.979763157430394
22821,31.234951737019,0.975883069196057,0.30351505340111,3.21527073619765,0.00130321547850851,0.0096782084561963
84859,88.17584719666,0.0622910513354668,0.215658041784409,0.28884177385668,0.772702462982835,0.886447262557589
51079,534.641691952286,-0.339416047050726,0.376914325484886,-0.900512461589461,0.367847596646224,0.593154789845233
84924,33.0623598684301,-0.0875902922486845,0.298494361553272,-0.293440357777252,0.769185581362811,0.884934273808235
100379224,12.1225085355659,0.269490571541451,0.363223613309195,0.741941222064896,0.458122948743284,0.672580161377067
57711,118.278860994723,-0.121485144464005,0.18391493738561,-0.660550720843788,0.50890048081173,0.713227837635646
342909,108.707410810204,-0.988748672660415,0.247218987329419,-3.99948516633517,6.34804262575705e-05,0.000791285531297817
64853,217.200005246242,0.164360445889011,0.362264014992364,0.453703484439312,0.650042258657758,0.813803333526105
84529,28.4945794587363,0.0675400632010901,0.239664333102154,0.281811074375852,0.77808837883887,0.889132798599888
54103,226.849462347387,0.660074265853556,0.370503415981398,1.7815605400159,0.0748209241422386,0.214327356069314
84871,86.8984593697181,-0.900134180846718,0.516971864764898,-1.7411666711419,0.0816543675114351,0.227984538443544
120227,31.0157219503304,0.425938144815045,0.297348349092836,1.43245505184245,0.152013632977993,0.346090759620102
100130733,43.5386898041024,-0.34845981928565,0.642522546849376,-0.542330881607705,0.587590585221789,0.772792831009471
157567,235.507733181387,-0.246785360539792,0.291477402013393,-0.846670646969923,0.39717872408343,0.619849599106779
23396,20.3828180971788,0.458846530937904,0.287458184543803,1.59622009603273,0.110439662400061,0.281084703114781
8529,181.064769766695,-6.37381994276739,0.967514230929039,-6.58783068921585,4.46299155433407e-11,2.67467668522623e-09
